Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:03	2	[laughter] 
00:00:03	00:00:04	1	mhm 
00:00:06	00:00:08	1	so what does it do now we wait for it to beep 
00:00:18	00:00:21	2	well what's happening over there 
00:00:21	00:00:22	1	mhm 
00:00:22	00:00:30	2	well i have really i don't have too much news you're the one with the news yeah you're the one who is outgoing thing tell me about the seven forty 
00:00:30	00:00:36	1	uh well <unk> it's it's so tied up right now oh i have um 
00:00:36	00:00:49	2	put a deposit on it i went over to buy it and the man didn't have a title mhm and come to find out what had happened he has some ah his lebanese he's been living over here for his lebanese and he's been in america 
00:00:49	00:00:51	1	oh mhm 
00:00:51	00:00:58	2	and um what is ended up happening it's turned out to be quite an answer to prayer because number one i needed a car 
00:00:58	00:01:01	1	and i um 
00:01:01	00:01:03	2	[noise] had looked at a member of cheaper cars 
00:01:03	00:01:05	1	[noise] man 
00:01:05	00:01:25	2	through prayer you know the thing that came to me was to pray for what i want it well you know i still didn't want to spend a lot of money and so on but i did one of the ball though i didn't want to seven forty um and if not a seven forty in eighty six or newer oh so that's what i prayed for forty that was eighty six or <unk> or i would take um 
00:01:25	00:01:25	1	mhm 
00:01:25	00:01:38	2	i'd taken the eighty five seven forty mhm so what i ended up finding was an eighty seven seven forty oh that needs work mhm and uh uh looked it up in the book 
00:01:38	00:01:39	1	me neither head gasket 
00:01:39	00:01:50	2	and i looked it up to see if that was a job i felt like doing and um it'll be the biggest job i've ever done on a car but i think i'll go ahead and give it a try mhm and um 
00:01:50	00:01:57	2	but the bottom line is you may remember my mentioning some while back that i was preaching in alaska uh back in january 
00:01:57	00:01:58	1	right 
00:01:58	00:02:07	2	and uh making a long story short through the course of that service i began to feel like i needed to be engaged and outrage 
00:02:07	00:02:09	1	some of the arabic people 
00:02:09	00:02:10	2	you're in uh 
00:02:10	00:02:11	1	for the area 
00:02:11	00:02:15	2	and haven't known how to start <unk> been praying for contacts 
00:02:15	00:02:16	1	arabic people 
00:02:16	00:02:19	2	well through looking for this car i've got it 
00:02:19	00:02:20	1	uh-huh 
00:02:20	00:02:29	2	what ended up happening is um i went over to get the number sunday night so that i could get my insurance by my own you know on on monday morning 
00:02:29	00:02:31	1	go up and write a car and bring it home 
00:02:31	00:02:38	2	and uh while we were talking i said what country are you from he said lebanon and um 
00:02:38	00:02:40	1	so i said to him 
00:02:40	00:02:47	2	i said uh people like you are what make america great the immigrants [noise] and uh 
00:02:47	00:02:48	1	interesting observation 
00:02:48	00:03:03	2	he said he said that in eighteen years of living here and no one ever said that to him oh that oh he'd heard was you guys come over here you take all our money he says he <unk> he says we take the money he says we taking the jobs where we're working piece of just like anyone else 
00:03:03	00:03:05	1	mhm 
00:03:12	00:03:13	2	so in any case 
00:03:13	00:03:16	1	screw that remark what happened is when i went over there 
00:03:16	00:03:26	2	[noise] he said he was very embarrassed he didn't have the title and what has happened is he's been running a collisions shop so about a month ago he had gone over to an hour 
00:03:26	00:03:27	1	and to buy a car for his wife 
00:03:27	00:03:30	2	and he had bought this <unk> 
00:03:30	00:03:32	1	and then uh it had 
00:03:32	00:03:39	2	ah mechanical problem he didn't even want to try to mess with it at one mechanic said it's the head gasket ones that is the former stat 
00:03:49	00:03:51	1	and uh it's just something 
00:03:51	00:03:52	2	doesn't want to work on the car 
00:04:14	00:04:17	1	he said that it could be as much as to more weeks before 
00:04:19	00:04:20	2	or it could arrive in the mail today 
00:04:20	00:04:22	1	yeah 
00:04:47	00:04:49	1	yeah and uh 
00:04:49	00:04:55	2	he seems to be a muslim though he's talking more like a hindu <unk> it's at all roads lead to the same god 
00:04:55	00:04:57	1	yeah oh 
00:04:57	00:04:58	2	<unk> 
00:04:59	00:05:04	2	so in any case it's it's uh turned out to be not just one but to answer 
00:05:04	00:05:05	1	uh-huh 
00:05:05	00:05:11	2	you know with a bit of a delay thrown in but right uh i'm not real anxious about that 
00:05:17	00:05:20	2	and oh now were you check out the assignments 
00:05:20	00:05:21	1	oh yeah 
00:05:21	00:05:26	2	mhm mhm so personally that to be 
00:05:26	00:05:37	1	all it needs well if it does need to head gasket it's um i i looked it up and above over and it looks like ball but was probably one of the easiest cars there is to change 
00:05:37	00:05:39	2	you know 'cause i bring my tours in one 
00:05:39	00:05:44	1	you yeah okay yeah but i'm going to have to get uh get one that's better caliber 
00:05:44	00:05:58	2	oh because i'm um it's it's just something where um they they make a kind where you said a dial in it clicks and so on um i have to do that because i've been <unk> 
00:05:58	00:06:02	1	maybe you can trade off war thing and uh 
00:06:02	00:06:16	2	trade the one i bought up uh in terms of bio one i don't know how you know i mean yeah i've never heard of trading tools but yeah well you know unless it was with a person but mhm 
00:06:16	00:06:18	1	but um [noise] 
00:06:23	00:06:24	1	but um 
00:06:24	00:06:28	2	um i'm going to have to have real <unk> on though 
00:06:28	00:06:29	1	right 
00:06:29	00:06:38	2	[noise] but the way i look at it is upon buying all four to five thousand dollar car for twenty five hundred and i have to go out and spend forty dollars on the rent so i'm not really going to worry about 
00:06:38	00:06:45	1	yeah no no [laughter] um 
00:06:45	00:06:52	2	now remember we had a couple of times we want well one time i think or maybe twice this lebanese restaurant 
00:06:52	00:06:54	1	mhm is there any connection there 
00:06:54	00:06:59	2	uh not really mhm 
00:06:59	00:07:02	1	i'm not sure which one we went to <unk> 
00:07:02	00:07:15	2	well we went to the same one yeah and all i can <unk> it was on a busy wide street mhm and of course there are a lot of busy wide streets and 
00:07:15	00:07:16	1	and there was one every mile 
00:07:16	00:07:19	2	yeah and um 
00:07:46	00:07:54	2	then it's all going to um work out for the good water which ever way it goes them mhm and um so 
00:07:54	00:07:56	2	well um 
00:07:56	00:07:59	1	i guess i've been reading a message 
00:08:01	00:08:03	1	yeah um 
00:08:03	00:08:06	2	i went through um 
00:08:06	00:08:08	1	matthew i'm marge zip zip 
00:08:08	00:08:27	2	and then some more about the middle of all of a sudden one evening i was reading it before i went to bed and uh now wait a minute it's slow down and um so i did and i've slowed down in john and um and and through 
00:08:27	00:08:28	1	[noise] um 
00:08:28	00:08:33	2	it helped a lot and i actually it cleared up i think a lot of the um 
00:08:33	00:08:35	1	uh-huh 
00:08:35	00:08:42	2	well i kind of uh several years i've had this feeling an accident was more travel logs and 
00:08:42	00:08:44	1	and or anything 
00:08:48	00:08:51	1	so i realized i because i have missed it 
00:08:55	00:08:56	1	yeah um 
00:08:56	00:09:14	2	so ah he has a way of presenting things where it's [noise] it does make it clear <unk> although i thought i had a pretty good handle on john eight but i got through a john eight and i know 
00:09:14	00:09:16	1	well what was he talking about 
00:09:16	00:09:23	2	so i thought i decided no oh go ahead and read the rest of the new testament and i'll go back and pick up john 
00:09:23	00:09:25	1	yeah 
00:09:45	00:09:48	1	no this is one of those um 
00:09:48	00:09:49	2	mhm 
00:09:49	00:09:53	1	yeah and they're kind of equal in a in a way it's an equal john seventeen 
00:09:53	00:09:55	2	mhm 
00:09:55	00:09:57	1	mm um maybe even surpass 
00:09:57	00:10:04	2	although i think those two chapters are have a different focus going different direction 
00:10:04	00:10:06	1	oh yeah they 
00:10:06	00:10:11	2	parallels you might say and um [noise] and um 
00:10:12	00:10:13	1	mhm 
00:10:13	00:10:24	2	but um uh uh i like what i what i read and romans it's um romans as rough to begin with it 
00:10:24	00:10:27	1	some of the <unk> over there to chew on yeah 
00:10:27	00:10:31	2	well his presentation that so um 
00:10:31	00:10:34	1	well it's a difference and chewing on roast 
00:10:34	00:10:35	2	beef 
00:10:35	00:10:36	1	and drawing on 
00:10:36	00:10:37	2	[laughter] 
00:10:37	00:10:38	1	oh what 
00:10:38	00:10:40	2	<unk> 
00:10:40	00:10:42	1	mhm 
00:10:42	00:10:48	2	bringing your legs out of us stringy strains out of a chicken like something or 
00:10:48	00:10:51	1	two and two and two and nothing happens 
00:10:51	00:11:00	2	well the king james is very very accurate yeah in a word for word sort of way but the syntax and something like romans five it's almost impossible 
00:11:00	00:11:02	1	mhm mhm 
00:11:02	00:11:21	2	and on it seems like a lot of the things that are right up the heart of the new problem if they <unk> and the king james <unk> with accuracy so i can say it like that mhm they they do do it word for word very well but um it it comes together and such a jumble but it's almost unreasonable 
00:11:21	00:11:23	1	mhm and uh 
00:11:23	00:11:32	2	so i don't really basically i don't worry because it's okay and it seems sort of cloudy to me today next week next month 
00:11:44	00:11:49	1	right the above and beneath business is the is the heart of it 
00:12:02	00:12:13	2	i believe in in doing that it gives us a real link between policy olive tree and once jesus preached about the kingdom of god because the <unk> of of having us from above 
00:12:15	00:12:16	1	mhm 
00:12:16	00:12:17	2	mhm 
00:12:18	00:12:19	1	oh mhm 
00:12:19	00:12:21	2	but i um 
00:12:21	00:12:24	1	oh i've caught on to one thing 
00:12:30	00:12:32	1	yeah 
00:12:32	00:12:39	2	supposed to [laughter] i've got the leaves for work now now that's the uh the only thing i 
00:12:39	00:12:40	1	um start breeding 
00:12:40	00:12:54	2	um read more than i um more than the time i thought okay i've got ten minutes um and i <unk> i've read for fifteen before i realized i've passed [laughter] 
00:12:54	00:12:55	1	yeah that's good 
00:12:55	00:12:57	2	mhm 
00:12:57	00:12:59	1	relative to do that [laughter] 
00:12:59	00:13:01	2	sure 
00:13:01	00:13:04	2	yeah that's true mhm 
00:13:04	00:13:04	1	mhm 
00:13:04	00:13:09	1	so [noise] i'm not sure 
00:13:09	00:13:12	2	uh is that oh variable 
00:13:12	00:13:13	1	um 
00:13:13	00:13:17	2	i i know you order that from this place and 
00:13:17	00:13:20	1	or massachusetts is they're available and bookstores 
00:13:20	00:13:31	2	as far as i know it is um christian book distributors just has good prices mhm and um they generally have everything marked down uh anywhere from a little bit too a lot 
00:13:31	00:13:33	1	yeah 
00:13:33	00:13:38	2	no they send me a catalogue and i have a lot of books i'd sure like the gap 
00:13:38	00:13:39	1	yeah 
00:13:39	00:13:41	2	no me price productions 
00:13:41	00:13:43	1	[laughter] 
00:13:43	00:13:45	2	yeah um my 
00:13:45	00:13:47	1	two or three pages huh 
00:13:47	00:13:51	2	i don't know it's funny the books i'm on are the ones that are marked on 
00:13:51	00:13:57	1	fifty to seventy seventy five percent yeah does that say something about a taste in books 
00:14:02	00:14:03	1	oh wow 
