Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:04	2	mhm 
00:00:04	00:00:06	1	[noise] i guess they 
00:00:06	00:00:09	2	[noise] um 
00:00:09	00:00:11	1	do they beep you win 
00:00:11	00:00:17	2	'cause that's that's what i was wondering i tried to read the directions to see what it says um 
00:00:17	00:00:18	1	mhm 
00:00:18	00:00:19	2	mhm 
00:00:19	00:00:22	1	oh go ahead and press one again just to make sure 
00:00:22	00:00:43	2	[noise] [noise] so anyway i guess they can tell us when they start [noise] so have you [noise] just fine i did retire this year <unk> yes i well actually i retired last year 
00:00:43	00:00:51	1	because they stayed had um a um [noise] special um deal going where 
00:00:51	00:01:00	2	they would have had five years' experience in five years to your age ah try to get the older teachers as an incentive to retire 
00:01:00	00:01:03	1	[laughter] 
00:01:03	00:01:10	2	[noise] so they were going to say is that uh out for three years so um 
00:01:25	00:01:34	1	[noise] but this year there was no doubt in my mind i was certainly ready to go <unk> right ben having fun every saying 
00:01:34	00:01:37	2	huh 
00:01:37	00:01:39	1	kevin stand in <unk> in um 
00:01:39	00:01:41	2	texas now with the southwest airlines 
00:01:50	00:01:52	1	right 
00:01:52	00:02:02	2	so we've been down to see him this summer and we've been down to florida to see david and then we went up to canada so we've been running around 
00:02:02	00:02:07	1	oh that's wonderful now is virgil finally retired also 
00:02:07	00:02:22	2	he <unk> you know um but he's been working up at the base and um it's still with me up there at the base has closed but he's with the base convergence conversion agency 
00:02:22	00:02:25	2	and they expect that to go on for about one more 
00:02:25	00:02:26	1	although 
00:02:26	00:02:45	2	all the buildings now occupied i think except one he said that it's gotten really much faster than they thought so um but they have clean up to do and transfer deeds and everything so he said it looks like it's going to take about one more year to wind everything up 
00:02:45	00:02:47	1	yeah 
00:02:47	00:02:48	2	i hope they know what they're doing 
00:02:48	00:02:54	1	i know it's really sad you know did 'cause that was such a nice base 
00:02:54	00:03:00	2	yeah yeah it is out here are the ones they're closing and uh 
00:03:00	00:03:02	1	just hope we don't 
00:03:12	00:03:20	1	you know put it back [noise] so that they can sell it and they have to do so much clean up the oil and everything 
00:03:20	00:03:22	1	lot of expense 
00:03:22	00:03:29	2	yeah it is uh [noise] so how's your family is great 
00:03:29	00:03:32	1	yeah so far as i know 
00:03:32	00:03:33	2	wish done now 
00:03:33	00:03:37	1	oh he's still in ohio um 
00:03:37	00:03:52	2	he was home for about three weeks oh in august he came home the first of august was here till the twentieth uh is he married yes no no 
00:03:52	00:03:58	1	he's still working on that p._h._d. you just passes dissertation you're right it's it's 
00:03:58	00:04:01	2	kind of up to him now spins doing that 
