Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	1	[noise] 
00:00:01	00:00:12	2	okay okay so we're in it and the reason why i'm doing this uh-huh is cause i get ah twenty bucks oh we're each each time i call somebody oh relatively two times 
00:00:12	00:00:15	1	what's what's the point of this research 
00:00:15	00:00:18	2	i don't know i guess they're going to analyze uh you know like uh 
00:00:18	00:00:21	1	i called the lady and uh i found out that 
00:00:21	00:00:27	2	you know they're probably going to analyze like when people talk about [noise] slang and yeah actions or whatever 
00:00:27	00:00:31	1	interesting okay 
00:00:31	00:00:34	2	i thought gee i thought you were going to call a couple of weeks ago 
00:00:34	00:00:36	1	yeah huh well 
00:00:36	00:00:39	2	been kind of busy less um 
00:00:39	00:00:40	1	see oh okay 
00:00:40	00:00:54	2	daddy we um we became citizens just friday mhm so we were kind of busy doing that but oh daddy hasn't really i don't even know if he if he wants to go or it's up to him 
00:01:18	00:01:32	2	where um i have to schedule people who need emergency calls or whatever onto 'em whenever technicians available at the time you <unk> i don't know they say it's stressful because um a lot yeah 
00:01:32	00:01:36	1	and it will take it it's like nine one one mhm mhm do there are very high 
00:01:36	00:01:37	2	yeah 
00:01:37	00:01:41	1	so they they say that a lot of people won't take it and stuff things like that and i'll be doing 
00:01:41	00:01:49	2	cause you get chewed out on the phone oh yeah yeah you know if you're in uh if if one of the appliances breaks or something like that 
00:01:49	00:01:50	1	yeah i know 
00:01:50	00:01:57	2	you know you <unk> been people you know what you said that your beep in trust because i pay money for your 
00:01:57	00:02:05	1	actually i would be getting it from the technicians not from the customers yes some customers i would because i would have to call them if i can't scheduled them for a call 
00:02:23	00:02:31	1	<unk> and then you're telling them to go yeah exactly oh i see mhm so i may be chewed up by them not by the customers are per se mhm 
00:02:31	00:02:34	2	even though you know even so how do you pick 
00:02:38	00:02:40	1	well i i'm having a really strict 
00:02:40	00:02:44	2	training yet but i must start training next week yeah and um 
00:02:45	00:03:01	2	somewhere you know they would look at the technicians and exactly what the customer requested <unk> area they're in and you have to find out what technicians working in that area and so forth [noise] oh well if you're going to transfer they would know would that make it a lot more difficult for you to come up here 
00:03:01	00:03:03	1	<unk> yeah [laughter] 
