Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	1	[noise] 
00:00:01	00:00:02	2	[noise] 
00:00:02	00:00:03	1	yeah and see 
00:00:03	00:00:05	2	[laughter] 
00:00:16	00:00:18	1	it would be fun anyway just to hear your voice 
00:00:18	00:00:25	2	well yeah this is fun but i'm still not quite sure what it is we can talk for half an hour now 
00:00:25	00:00:28	1	for half an hour about anything that you don't care about 
00:01:23	00:01:32	1	well does it does it matter if i'm horse i mean is that is that well cancelled the male is you uh you know don't change your accent 
00:01:32	00:01:48	2	as long as i'm audible [laughter] oh lord we'll <unk> we'll <unk> we'll talk so what what what you can say say well anyway so well i'm teaching our time it's a part-time temporary job uh-huh which is a lot of fun i'm teaching this guy a businessman from mexico 
00:01:48	00:01:59	1	up here and you know has too much money and those taking english classes in the morning and doing some oddity i._r._s. is doing an odd on his company up here in in the afternoon so 
00:02:03	00:02:08	1	yeah i'm working for a language um a place called the international horizons the language 
00:02:08	00:02:10	2	school huh 
00:02:10	00:02:13	1	and so um so it's only part time 
00:02:13	00:02:25	2	they put this thing is just is not through them no this is able to dance and you saw on a built in bulletin board yeah it's just something they had up there was something <unk> is that right [laughter] 
00:02:33	00:02:45	2	yes and no i mean i i i am basically real happy except that i haven't found the ideal job yet which is <unk> we all need him i have something in language yeah 
00:02:45	00:02:47	1	i haven't found a job that pays would i. [laughter] 
00:02:47	00:02:51	2	<unk> well now do we ever find that job 
00:02:51	00:03:00	1	that's that's basically what i mean i haven't found i liked his job and i would love to do this part time and you know goof around and stuff but i still get paid hourly basis 
00:03:00	00:03:11	2	yeah i i'm getting paid ten dollars an hour which is okay we're yeah we're not going to say that when i'm being paid really an everyday it's less what the face so 
00:03:11	00:03:15	1	and like this week you know i might i'll probably work like around 
00:03:15	00:03:18	2	oh probably over twenty hours this week 
00:03:18	00:03:23	1	but then uh first i guess she had already hired another lady 
00:03:23	00:03:42	2	or talk to know someone else to start teaching this guy mhm and he wants to five hours a day so what she did what she said well i'll give you know each of you half so i'm only teaching him it's monday to saturday but i'm only teaching him like fourteen and a half hours a week and then but like she she asked me today 
00:03:42	00:03:44	1	that's a lot of english for this this one guy 
00:03:44	00:03:47	2	oh yeah but it goes by really quickly i'm amazed 
00:03:47	00:03:53	1	but they're they're real real loose real real nice real nice people she's america what does he like 
00:04:10	00:04:12	1	simple level 
00:04:12	00:04:17	2	but i mean that gets all his verb chances mixed up and so 
00:04:17	00:04:22	1	you know it's all right i mean okay well yeah yeah i'm kind of enjoy it so 
00:04:25	00:04:26	1	no but like today she said 
00:04:26	00:04:29	2	feeling for me for a class tomorrow for an hour and a half and 
00:04:29	00:04:32	1	so i i think she's probably going to be like that 
00:04:32	00:04:38	2	she's she's trying to get her masters because she's not sure they're going to be able to hang onto this language school because 
00:04:38	00:04:42	1	with the evaluation of the past and they lost a lot of their clients 
00:04:42	00:04:51	2	oh okay and um so yeah we just had another one yeah uh-huh uh-huh and in december gas is going up <unk> 
00:04:51	00:04:53	1	yeah somebody here so 
00:04:53	00:05:04	2	it's it's really <unk> i was i almost had a fit the secretary systems changing the subject at school and i have i made my test forever condemned and stuff for first and second grade uh-huh i was saying you know you make these <unk> can you reduce them for me 
00:05:17	00:05:22	1	no she said has sylvie told you that that outright she ask you to pay for your copy cycle 
00:05:22	00:05:23	2	[noise] come again 
00:05:23	00:05:25	1	pay for my copies oh 
00:05:25	00:05:36	2	i said excuse me i <unk> i mean i just you know any more i've just been so testy and [laughter] um and so i said uh you know if if that happens um i won't be here tomorrow 
00:05:36	00:05:43	1	i was perfectly series but at the secretary that it was funny so i don't know if she passed a message on the <unk> i haven't heard it from sophie's mouth 
00:05:43	00:06:00	2	i need to pay for my coffee my coffee my coffee and and so but anyway i'm not really all that happy there but but i like the kids really well the kids are really cute and i'm i even have <unk> oh god that was a screaming at halloween i get dressed up you know my which cost him 
00:06:00	00:06:00	1	[laughter] 
00:06:19	00:06:21	2	yeah but i i don't know if it's going 
00:06:21	00:06:25	1	i i haven't even talked it down i sort of lost track happening over there oh he's still there 
00:06:25	00:06:29	2	yeah he's still there and there's a guy that kevin came as is uh 
00:06:29	00:06:31	1	uh-huh uh uh uh kevin costs 
00:06:31	00:06:40	2	look alike oh really oh i maybe we should have stayed up early [laughter] we could argue over that 
00:06:40	00:06:42	1	this could have had a much better yeah 
00:06:42	00:06:50	2	[laughter] so anyway and then i have private classes with um with with about seven of the kids from 
