Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:05	00:00:06	1	just by 
00:00:06	00:00:08	2	even though it may be distribute 
00:00:08	00:00:11	1	that's fine i have no problem with that 
00:00:11	00:00:14	2	um you got half an hour to talk half hour 
00:00:14	00:00:16	1	yeah 
00:00:21	00:00:23	2	done it have to go to work pretty soon 
00:00:23	00:00:24	1	mhm 
00:00:24	00:00:25	2	right 
00:00:25	00:00:32	1	not right away she has to go to work in about oh half hour 
00:00:32	00:00:45	2	so here i am taking your time i <unk> well no that's okay i just i didn't want to call too late because as fate i wake up the kids and then [noise] didn't know if i call too early if i was gonna interfere 
00:00:45	00:00:48	1	yeah that's that's okay um 
00:00:48	00:00:52	2	i wonder if there was a hold on one second okay 
00:00:54	00:00:57	2	what's that though 
00:00:57	00:01:00	1	i wonder if they're going to announce when they start recording or 
00:01:00	00:01:19	2	we're suppose they'll get something new or we can just <unk> the regular but you've got to go <unk> no you don't have to you can hang up anytime you want to i know i got um information on some of the calls and some of them were like ten minutes that you can talk up to thirty minutes 
00:01:19	00:01:21	1	i see um 
00:01:21	00:01:23	2	give them their money's worth [laughter] 
00:01:23	00:01:26	1	so anyway well what's new 
00:01:26	00:01:36	2	oh i went to the doctor today it is i've been here i problem is like swelling on my upper yet oh really yeah i said it's like a cell asian whatever that is i don't know 
00:01:36	00:01:37	1	is it painful 
00:01:37	00:01:48	2	well and kind of bothers me but he's it's not real bad and he said uh i can't wear my contacts for two weeks and i have to put drops my eyes four times a day 
00:01:48	00:01:50	1	okay 
00:01:50	00:01:57	2	and if it's not oh and put hot compress is on it every time for fifteen minutes before i put the drops in 
00:01:57	00:02:00	1	and how you're going to are they going to get around i don't know 
00:02:00	00:02:08	2	because i went back to the eye doctor and um you know dr rest i said well you just have to make use them 
00:02:08	00:02:11	1	<unk> 'cause i said i don't think those guys i had to 
00:02:11	00:02:13	2	gonna work 
00:02:13	00:02:17	1	out there and he said oh well if it's only for two weeks then there's no 
00:02:23	00:02:24	1	mhm 
00:02:24	00:02:28	2	no so it's very frustrating 
00:02:28	00:02:29	1	oh i bet 
00:02:43	00:02:46	2	i think i'd be dangerous on the road 
00:02:46	00:02:48	1	oh no that's not good 
00:02:48	00:02:52	2	so i don't know anyway how's um school 
00:02:52	00:03:03	1	uh time consuming and yeah and i did homework for four hours a day and i've got a couple more hours to do yet my first tests 
00:03:10	00:03:13	2	hi mark uh i thought that a paper route 
00:03:13	00:03:15	1	oh yeah 
00:03:15	00:03:20	2	but i quit that oh you did yeah for all the work i mean when you 
00:03:20	00:03:26	1	when it boils down to the hours and everything it really works out to about four or five bucks an hour so 
00:03:26	00:03:27	2	so i said and 
00:03:27	00:03:32	1	i don't think i'm gonna do that but i have a couple of interviews on monday for um 
00:03:47	00:03:49	1	to do what now 
00:03:49	00:03:56	2	um administrate of accounting uh and uh various other duties 
00:03:56	00:03:58	1	now where would that be 
00:03:58	00:04:13	2	um well the the people who are setting the jump up or temporary agencies um so the company's uh i'm not real sure where yet i mean i know where they're at but they didn't give me the name of the company they just gave me the name of the contact person 
00:04:13	00:04:15	1	huh 
00:04:15	00:04:16	2	so 
00:04:16	00:04:26	2	they're not like big name companies but uh these positions are tend to hire so like if it works out then i you know i could be hired by 
00:04:26	00:04:29	1	huh so anyway 
00:04:29	00:04:32	2	mhm how's your money 
00:04:38	00:04:43	1	good no no but i went to europe before so i guess it just came in installments 
00:04:43	00:04:54	2	mhm i <unk> i just wanted to get it out in the mail that so mhm get it to you and i still planning on sending you know the three fifty october mhm 
00:04:54	00:04:55	1	hopefully october one 
00:04:55	00:04:57	2	that'll be it won't it 
00:04:57	00:05:01	1	that'll be it for that and then i only <unk> thousand the main 
00:05:01	00:05:03	2	[laughter] 
00:05:03	00:05:04	1	that'll be it for the initial 
00:05:04	00:05:07	2	yeah yeah 
00:05:07	00:05:09	1	we should celebrate 
00:05:09	00:05:10	2	we should what should we do 
