Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:03	2	did you hear that yeah that okay with you 
00:00:03	00:00:06	1	that's fine but i can't swear i guess i could see where 
00:00:06	00:00:11	2	oh of course you can say anything you want and that they're doing at the university of pennsylvania 
00:00:11	00:00:14	1	and they let you make these free phone calls 
00:00:14	00:00:20	2	i know i found out uh they were doing that a while to go back and yeah i was there yeah yeah 
00:00:20	00:00:21	1	that's where be recorded 
00:00:21	00:00:26	2	how you doing drug green dragged <unk> yeah i'm a drag 
00:00:26	00:00:27	1	[laughter] 
00:00:27	00:00:33	2	[laughter] i put your 'em i printed out your letter the one that says <unk> <unk> <unk> 
00:00:33	00:00:34	1	sweet oh my gosh 
00:00:34	00:00:37	2	i printed it out and put it on my wall 
00:00:37	00:00:43	1	oh no [laughter] i've been looking and i loved that were <unk> i never heard that 
00:00:43	00:00:51	2	right <unk> used to do a lot of scranton him way to uh not any more and more square gangs no ascribe what are you 
00:00:58	00:01:05	2	yeah but you know even sound like going you know like we're banks going [laughter] 
00:01:05	00:01:10	1	[laughter] you're just doing this to get recorded [laughter] you love talking about the score and can 
00:01:10	00:01:12	2	that's so cool [laughter] 
00:01:12	00:01:13	1	do you think so 
00:01:13	00:01:16	2	we're going to be published it sounds like linguistics 
00:01:16	00:01:17	1	i know i know i know 
00:01:17	00:01:28	2	they use as a screened caring about middle class caucasian [laughter] no no the only reason i'm telling you is because i decided who i wanted to square 
00:01:28	00:01:29	1	hello 
00:01:29	00:01:43	2	brazilian guy he's like twenty five years old he's so gorgeous he's been pulling my hair and my shoulders and where'd you meet him he's a student at school he works in the lab mhm i <unk> i think i should go for he's 
00:01:43	00:01:47	1	oh cute he was so cute do i have to shave my arm pets [laughter] 
00:01:47	00:01:48	2	and brazil 
00:01:48	00:01:50	1	they uh they they're winning 
00:01:50	00:01:59	2	yeah and their legs alright solve shave my arm pets [laughter] shit i fucking hate to save my armpits i'm so lazy 
00:01:59	00:02:01	1	you guys love it and the 
00:02:01	00:02:03	2	i don't like to see 
00:02:03	00:02:08	1	[laughter] like to remain her suit well see already like that so 
00:02:08	00:02:11	2	<unk> is just a big ball of hair 
00:02:11	00:02:13	1	he uses that hair balls probably made him feel 
00:02:13	00:02:24	2	his hair ball [laughter] you know he was my baby but said reminded him of all this is <unk> he wanted to say like never did [laughter] 
00:02:24	00:02:26	1	yeah the women in spain shave 
00:02:26	00:02:28	2	knowing the shit out of me i've i've 
00:02:28	00:02:30	1	sick of had bronchitis 
00:02:30	00:02:38	2	so last night i like stayed in all weekend didn't go out that's really hard for me i like one tied up or anything i just like stayed home i was so proud of myself 
00:02:38	00:02:41	1	and then sunday night i went to a movie with a friend so i get back in there 
00:02:41	00:02:50	2	message on my answering machines hi it's <unk> i know you've been sick don't go to work tomorrow right so then i'm walking to work and he's standing out in front of the church this morning 
00:02:50	00:02:53	1	looks i mean he he looks at me the space like i 
00:02:53	00:02:56	2	you'd go to work anyway like see my fucking 
00:02:56	00:02:58	1	mathew was waiting for you 
00:02:58	00:03:03	2	that's what i asked for like what are you waiting for me is like no i'm waiting for students he was waiting for students because like they had changed 
00:03:03	00:03:06	1	oh the church okay yeah he 
00:03:06	00:03:15	2	waiting for students and like what are you waiting for me like no and then he looks at me he goes flatbush avenue is not very good to breathe and when you got bronchitis unlike feel already you know 
00:03:15	00:03:22	1	if i feel like coming to work i'll come to work you know i'm at work i'm at work when you know [laughter] and then you look 
00:03:22	00:03:29	2	me like this is another reason why i broke up with you and i'm like why do you have to fuck i'm thinking to myself why did he have to fucking aggravate me 
00:03:29	00:03:33	1	you know i'm just on a good mood i've stopped thinking about you and there you are 
00:03:33	00:03:35	2	and at the church looking at me like 
00:03:35	00:03:37	1	here's another reason why i broke up with you used to 
00:03:37	00:03:38	2	the bitch 
00:03:38	00:03:42	1	[noise] well you know no he was thinking no but you know 
00:03:56	00:04:02	1	from george george town i called them and friday they're like oh we'll let you know in december the eleventh i'm like 
00:04:15	00:04:19	1	oh the director he said he would but you know 
00:04:53	00:04:55	1	issue huh 
00:04:55	00:05:11	2	i'd like to come but when are you going to morocco from the twenty eighth to the third oh oh 'cause i don't think i can get there until the the twenty nine i don't think i can leave until the twenty nine and i suppose i could travel to morocco by myself 
00:05:11	00:05:15	1	[noise] i can meet you in uh <unk> 
00:05:15	00:05:23	2	shit i probably get like raped and killed and drawn in court they're probably going to sell me in the white slavery on the way they do that in morocco 
00:05:23	00:05:26	1	oh yeah but it's i mean it's 
00:05:26	00:05:35	2	i mean people i've been to columbia and before i went to columbia i'm like they're gonna skin me alive and it was just released several place and i've been to morocco i actually i was in casablanca 
00:05:35	00:05:38	1	and it's a very modern airport and 
00:05:46	00:05:50	1	i mean i suppose i could travel there by myself 
00:05:50	00:05:53	2	we can meet down there just think wow that would be 
00:05:53	00:05:58	1	really wild well i have to go to morocco you know they they think they raped 
00:06:20	00:06:22	1	paper and a month 
00:06:22	00:06:26	2	i broke up with my boyfriend i have an excuse i'm tired of reading the fucking newspaper 
00:06:26	00:06:37	1	want to know the president clinton and sending troops to bosnia and they were gonna lose the lives of like you know many young american men and all those going but they're all black and hispanic who cares 
00:06:37	00:06:41	2	yeah well you're getting the sizes from young hispanic man 
00:06:41	00:06:46	1	brazilian excuse me hot oh shit that i 
00:06:46	00:06:49	2	i swear to god i was going to i'm jumping him 
00:06:49	00:06:52	1	i've never done it brazilian happy now let's say you 
00:06:53	00:06:58	1	it's uh paradigm shifts [laughter] the paradigm [laughter] 
00:06:58	00:07:08	2	i mentioned dirty old woman i don't want to i don't want to sleep with any of these eligible bachelor is that i've been going out with i've been going out with some eligible guys but they're all like 
00:07:08	00:07:09	1	so geeky there 
00:07:09	00:07:12	2	oh they're not interesting you know this guy is like 
00:07:12	00:07:14	1	exotic [laughter] 
00:07:14	00:07:25	2	why don't you start going <unk> i have a disease where you should screen kim and then you should see you hang out in these <unk> yuppie crowds you should like call up 
00:07:25	00:07:33	1	call up mike michael ask ask him to invite you out to like some art openings meet some groovy guys you know what i mean go to nick snacks opening 
00:07:33	00:07:38	2	i'm sure it was a girl from uh like it when he starts inviting me play <unk> 
00:07:38	00:07:40	1	it's just me up [laughter] 
00:07:40	00:07:43	2	[noise] she's got like a stick up her 
00:07:43	00:07:49	1	or something nobody i know like <unk> including me [laughter] that would piss me off 
00:07:49	00:07:55	2	yeah she's not mine and my favorite people she likes she took michael spirit away or something 
00:07:55	00:07:58	1	i know man he was like we were close 
00:07:58	00:08:04	2	he was fine fun oh she moved in and then yeah like what happened [laughter] 
00:08:10	00:08:19	2	you think i won't be like one quarter raped and sold into white slavery and talking and how would i get there from madrid like just train how much is it going to cost 
00:08:19	00:08:21	1	okay for one 
00:08:21	00:08:25	2	uh you should <unk> casablanca is a big airport big international 
00:08:25	00:08:27	1	fly there 
00:08:43	00:08:50	2	[laughter] yeah but i [noise] i was planning on staying until like january the twelfth 
00:08:50	00:08:52	1	well that's fun so then you 
