Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	1	mhm oh great yeah 
00:00:01	00:00:05	2	more than i do now pardon used to can't more than i do now 
00:00:05	00:00:13	1	but at the same here my parents <unk> many years ago or like when i was seven and eight i'm over i'm over twenty one now it doesn't count 
00:00:13	00:00:20	2	but uh used to go out you know seven eight ten that range we had when he's little fold out campers with the heart grow up 
00:00:24	00:00:42	2	convenient but it it took you like two hours to put it up it was like the worst designed hard top camper ever get to crank the top up with this big crank and he had to play pool begins out and break them up and putting these hard side panels and had to feed him and just write and lock them into place and then he got the whole thing together the lower the rough down like six 
00:00:44	00:00:45	2	mhm 
00:00:45	00:00:46	1	now than they used to 
00:00:46	00:00:49	2	oh they didn't have to be [laughter] 
00:00:49	00:00:56	1	i don't camp near as much as we used to we used to go to like all the time ah we used we all scan everything we used to all go to like all the time and 
00:01:16	00:01:19	1	yeah where do you go where do you go to like up there 
00:01:27	00:01:28	1	from travis city 
00:01:28	00:01:32	2	um about an hour and a half 
00:01:32	00:01:35	1	my husband used to do a lot of work up there in that area drove a city he loved it there 
00:01:35	00:01:38	2	oh it's <unk> getting quite big 
00:01:38	00:01:42	1	yeah it's it's well he just in the last four years it's really gotten 
00:01:42	00:01:47	2	four or five years i guess since we've been up there and the last time we were up there it was really really big and and getting 
00:01:47	00:01:50	1	busy yeah they're building all sorts of new malls in airports 
00:01:55	00:01:57	2	and camping down there though 
00:01:57	00:01:58	1	you guys have been all over 
00:01:58	00:02:11	2	yeah yeah my husband's but he's been in miami and now he's in <unk> i'm here in dallas getting ready to go down to houston and he's in houston right now she's so yeah yeah we move move around periodically about every two years seems like 
00:02:11	00:02:12	1	keeps things interesting 
00:02:22	00:02:24	1	i don't know much about texas 
00:02:24	00:02:38	2	yeah well the the lakes here a lot of places like we we lived in oklahoma for a while we that's where we're from actually oklahoma and if you went to like it was busy i mean so busy you know you couldn't hardly ski because of water and be all chopped up because we are so many boats 
00:02:38	00:02:43	1	and the water and and such but here nobody uses the lakes 
00:02:43	00:02:47	2	i don't know why if there's just so many likes it then you know that there's 
00:02:47	00:02:52	1	people are spread out or what but there's just hardly anybody it's like when you go like so it's nice and 
00:02:52	00:02:55	2	you know you have a lot of room you're not real crowded 
00:02:55	00:02:56	1	find your own private lake 
00:02:56	00:03:02	2	yeah yeah really yeah you can go out and ski and stuff where you can camp and there's not necessarily someone just right 
00:03:07	00:03:19	2	yeah i've been in those campgrounds before he eats areas like five feet wide you know [laughter] yeah [laughter] and then it'll area well by the time you leave you know you know everybody just came to round you because you're all living right 
00:03:19	00:03:22	1	yeah yeah that's it like a communal camp we all know most 
00:03:22	00:03:25	2	right but but uh 
00:03:25	00:03:29	1	anyway it's pretty nice down here it's nice that camp at in here is it that warm up there 
00:03:29	00:03:43	2	i'm all the way up i'm like almost right on the border to canada you know <unk> it's called it's still a bit cold up here yeah i wouldn't it wouldn't be it's not you wouldn't freeze to death we need lots of blankets to keep warm the way it is right now 
00:03:43	00:03:46	1	well it's really nice or you probably would just have to have 
00:03:46	00:03:54	2	i mean you can sleep in sleeping bag and probably not even keep it zipped you know at night it because it's nice well it was like eighty eight today you know um 
00:03:54	00:03:57	1	one where the news here is probably probably about sixty up here 
00:03:57	00:04:07	2	yeah it's <unk> in fact right now it's probably about seventy five outside right now you know it's not it's real nice warm although i don't know what's so nice that we're having a tornado weren't a tornado warning writing 
00:04:07	00:04:10	1	yeah oh yeah and uh yeah he's 
00:04:10	00:04:13	2	been coming on you guys don't have tornadoes that their dad 
00:04:13	00:04:17	1	once every few years they get around to sending when it went up here 
00:04:17	00:04:27	2	many hear you i mean they're just like all the time [laughter] so ah but we're under tornado watch right now so they have like speak campgrounds and stuff don't they do 
00:04:27	00:04:30	1	yeah they do they have uh 
00:04:30	00:04:35	2	and they usually have like all kinds of facilities like electrical 
00:04:35	00:04:36	1	oh that's cheating though 
00:04:36	00:04:47	2	that kind of stuff yeah but yeah i've had kids and stuff it sure makes it a lot more convenient i <unk> i i always campgrounds more where they don't have really any electrical anything they do have like the the modern toilets 
00:04:55	00:04:57	1	you know three or four days at a time 
00:04:57	00:04:59	2	oh we used to go for like 
