Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:00	1	mhm 
00:00:00	00:00:08	2	see i told you so [laughter] um so have you done how am i doing now what have you done 
00:00:08	00:00:12	1	right right oh we've gone to the beach a few times and 
00:00:16	00:00:26	1	my wife about it um yeah we did last time we went up actually i haven't gone up this time well what i was your trip 
00:00:26	00:00:34	2	okay [laughter] well a little tiring but [noise] one too yeah you know 
00:00:34	00:00:38	1	mhm right you went to toronto and white 
00:00:38	00:00:44	2	oh i went to niagara falls and then one home but they have eight gigantic science into there it's like 
00:00:44	00:00:48	1	[noise] we spent the whole day at the scientific and we didn't do everything 
00:00:48	00:00:59	2	oh really it was a very big like the one you can be very detailed with lots of time [noise] it doesn't cost anything either yeah i know what well 
00:00:59	00:01:02	1	they just have you know how the baltimore science center exhibits 
00:01:02	00:01:04	2	yeah 
00:01:04	00:01:12	1	and they're in toronto signs and she lives about three times a baltimore one and three times as many exhibits 
00:01:12	00:01:14	2	wow 
00:01:14	00:01:16	2	i'm a little change either 
00:01:16	00:01:18	1	just one bed park there aren't 
00:01:18	00:01:25	2	and like temporary exhibits 'cause one of the signs was talking about something in nineteen eighty one as a prices in nineteen eighty one 
00:01:25	00:01:28	1	oh oh okay 
00:01:32	00:01:36	2	and then went to niagara falls 
00:01:36	00:01:38	1	[noise] to amusement parks 
00:01:38	00:01:47	2	well they were <unk> they weren't like hershey park or or just like little stairs yeah forming fairs 
00:01:47	00:01:51	1	oh more ill i mean the rights are better and stuff 
00:01:51	00:01:54	2	do they tremendously overpriced 
00:01:54	00:01:58	1	not really <unk> canadian money and i don't know the price and 
00:01:58	00:01:59	2	mhm 
00:02:17	00:02:18	1	no [noise] 
00:02:18	00:02:21	2	ten dollars per person to get in and then 
00:02:21	00:02:25	1	another two dollars and fifty cents for each ride you go on 
00:02:25	00:02:33	2	oh yeah there are like that i mean you pay to get in and then you bought your all day passes or whatever one of them you have the ferry across the one in 
00:02:33	00:02:35	1	well i'm in toronto 
00:02:47	00:02:58	2	i saw sorry today also ooh martha's vineyard one you know the one that goes from cape cod martha's vineyard right takes people back and forth 
00:03:03	00:03:12	2	one part for a couple of hours three hours on the ferry [noise] he was he's on a sailboat though it's like um six hours or so 
00:03:12	00:03:15	1	yeah it took five minutes 
00:03:15	00:03:15	2	mhm 
00:03:15	00:03:19	2	right what 
00:03:19	00:03:24	1	and we went to niagara falls and then on the news and missed the boat that goes like under the false 
00:03:24	00:03:32	2	[noise] no yeah right well there's a book to go with you on this building the humidity's plastic raincoats which are dangerous 
00:03:32	00:03:35	1	up i can only hear about one out of every other word that you're saying 
00:03:35	00:03:48	2	okay you go in a boat yeah and they give you these little raincoats and then they take you right into an optimist from the falls and at one point you're like ten feet from one of the 
00:03:48	00:03:51	1	[noise] never followed wow 
00:03:51	00:03:54	2	you got what yeah it's 
00:03:54	00:03:56	1	uh it seems like it's raining for a little bit 
00:03:56	00:03:57	2	but 
00:03:57	00:04:00	1	<unk> you know you can go under the false 
00:04:00	00:04:03	2	i think you'd be killed she went under the phone 
00:04:03	00:04:05	1	it depends who you are 
00:04:05	00:04:06	2	mhm 
00:04:06	00:04:08	1	and all depends how you were built 
00:04:08	00:04:09	2	mhm 
00:04:09	00:04:12	1	okay [laughter] well i don't know 
00:04:12	00:04:18	2	that's pretty neat [noise] okay no i went to niagara falls and 
00:04:18	00:04:20	1	mhm 
00:04:20	00:04:21	2	okay 
00:04:21	00:04:22	1	oh you do 
00:04:22	00:04:34	2	[noise] we went to the pond [noise] and then the next day once in a pond and after that [noise] you know just switched up between the <unk> that's the main thing we did we just went swimming 
00:04:34	00:04:37	1	oh he's still doing that 
00:04:37	00:04:39	2	mm yeah 
00:04:39	00:04:41	1	oh i hear you there for 
00:04:41	00:04:45	2	[noise] we're leaving a little different from baltimore in two days 
00:04:50	00:04:51	1	yeah 
00:04:51	00:04:59	2	okay did you <unk> how you do okay well guess what what 
00:04:59	00:05:01	1	i thought schooling next thursday 
00:05:01	00:05:14	2	[noise] because the high school start earlier we'll have to start thursday day or not this week next week but still oh next week yeah 
00:05:14	00:05:16	1	so bad no 
00:05:16	00:05:20	2	i don't know what age twenty first yeah 
00:05:20	00:05:22	1	um mhm 
00:05:22	00:05:27	2	yeah mhm they're 
00:05:33	00:05:36	1	yeah so this middle school but 
00:05:36	00:05:38	2	mhm 
