Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	2	okay how are you 
00:00:01	00:00:06	1	oh pretty good uh strange deal what's <unk> what's that all about um 
00:00:06	00:00:13	2	well you know it came across on i'm on a um computer mailing lists um on my email from 
00:00:13	00:00:18	1	um it's a research thing for a psycho linguistics and u. penn 
00:00:18	00:00:28	2	um they're building a linguistic data base of many languages and so um they were offering three phone calls anywhere in the world we have to only speak 
00:00:28	00:00:34	1	one language though so they're collecting lots of different languages but you have to only speak 
00:00:34	00:00:35	2	then the two 
00:00:35	00:00:38	1	have to speak the same language so i could only 
00:00:38	00:00:43	2	english speaker so that was the <unk> you should 
00:00:43	00:00:44	1	throwing in lots of german 
00:00:44	00:00:53	2	[laughter] i should be or should not be [laughter] um yeah i know that would be hard but i decided to go for us yeah um 
00:00:53	00:00:56	1	i'm all in french and german and all the 
00:00:56	00:00:59	2	well that'd be really good i mean they're really going to record this really gonna use it for something or 
00:00:59	00:01:04	1	yeah i guess so um i'm my guess is that either 
00:01:04	00:01:09	2	for doing some sort of speech recognition systems uh for computers or 
00:01:14	00:01:23	1	<unk> they look at the properties of languages what the <unk> are various kinds of words occurring together and such um and all that <unk> 
00:01:23	00:01:26	2	yeah yeah so i know what it's for 
00:01:32	00:01:36	2	yeah a couple of weeks ago and i don't know what she's coming along [laughter] 
00:01:36	00:01:38	1	yeah she's a big girl 
00:01:51	00:01:52	1	oh that's nice 
00:01:52	00:02:02	2	he's a nice boy he secret fellow he's coming along and of course patrick is talking and walking and er how old is he he's too wow he was he was 
00:02:02	00:02:03	1	the middle of june 
00:02:03	00:02:10	2	second birthday so he's a big boy and he's doing all kinds of things that people do when they're too yeah 
00:02:19	00:02:26	1	you know saying things in being kind of funny and uh walking around and uh just being nice nice little 
00:02:26	00:02:30	2	oh that's neat 
00:02:30	00:02:32	1	what and she's happy 
00:02:46	00:02:52	1	just beginning to get more fussy because she can walk now and um 
00:02:52	00:02:59	2	well she's what how old a ten month but she see that that's very early for walking yes hands 
00:03:10	00:03:11	1	oh that's nice 
00:03:11	00:03:20	2	can climb stairs she climbs on chairs and you know we have to tell her no a lot more now ah and she remembers things so 
00:03:20	00:03:21	1	we can't distracts 
