Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	1	sorry did you hear all that 
00:00:01	00:00:05	2	yeah i did okay cool so how how did you get a hold of this 
00:00:05	00:00:07	1	there was an ad in the paper and it's like free 
00:00:07	00:00:14	2	are you serious it's so funny that you're calling me because i pulled out today and i'm wearing 
00:00:14	00:00:16	1	what the <unk> 
00:00:16	00:00:35	2	isn't that crazy like i haven't won this is the longest time and i mean i don't know why no reason and i pulled it out today and i never wear it you know because our football team is a better winning record than yours well shut up at least did you hear about the game yesterday though i saw i saw part of it on 'til we kicked ass yea totally kick their ass 
00:00:35	00:00:37	1	vanderbilt vanderbilt 
00:00:37	00:00:42	2	from tennessee that's right in and see oh god yesterday was elizabeth 
00:00:42	00:00:43	1	birthday mhm 
00:00:43	00:00:52	2	nineteen or twenty nineteen she's a young in but uh yeah she um [noise] it was really funny because we took her over um 
00:00:54	00:01:08	2	cause they had a party and he got her peppermint snobs so we had her she had like for shots and then to drink beer and he had kill him and he's like well i was going to drink this but you know what i'll give it to you this is your birthday 
00:01:08	00:01:13	1	it was so funny i had him and all his roommate this is chris i'm jeff 
00:01:13	00:01:16	2	[laughter] sorry um 
00:01:16	00:01:18	1	but he was going to like drink to kill him but he gave it to 
00:01:18	00:01:28	2	and i i had her i liked hole i told all his roommate to his friends and it was her birthday it was so funny kathleen is kathleen it was so funny oh it was hilarious 
00:01:28	00:01:29	1	right 
00:01:29	00:01:45	2	like screening yeah she was she was trash last night though she was trashed [laughter] it was her birthday and that's the that's what i told her i was like you have to have a fun time on your birthday that's right oh man so what have you been up to 
00:01:45	00:01:51	1	oh gee i don't know i went to the football games weekend it was good it was fun we all through the toast em on 
00:01:51	00:01:55	2	oh i'm i'm glad yup i mean <unk> dartmouth at first 
00:02:01	00:02:08	2	so then we won yeah yeah i know and so what else is on oh jeeze i don't know i'm just 
00:02:08	00:02:10	1	busy busy 
00:02:10	00:02:17	2	i know like dude i really don't have time to do like email or shit like that you know what i mean i just never do email and i just don't i'm not 
00:02:17	00:02:22	1	[noise] in contact with this outside world and i know it's like what the hell 
00:02:22	00:02:32	2	[noise] i um i totally like i thought gee i for his birthday was the nineteenth and not the sixteenth so i like emailed him company and i'm like have fun on your birthday even though it's on a tuesday and all this 
00:02:32	00:02:34	1	oh my god he likes 
00:02:34	00:02:36	2	he's like what the hell are you talking about 
00:02:36	00:02:43	1	called me last night he was completely trash lately and i don't have this phone number but now i finally got it you know 
00:02:43	00:02:46	2	so i'm going to <unk> i'm going to call him tonight 
00:02:46	00:02:47	1	he's saying anything 
00:02:47	00:02:51	2	well see i wasn't i wasn't home it was just like a um 
00:02:51	00:03:00	1	it was a um answering machine that's yeah it was on our voice mail yeah 'cause we were out you know we were out partying right that's what we were doing 
00:03:00	00:03:05	2	[laughter] oh it was fun oh guess what i'm a d._j. 
00:03:05	00:03:07	1	you are [laughter] 
00:03:18	00:03:28	2	at least she didn't sign up activities night and like and then and and my friend in and anthony helped me and like okay first of all i put all these bans i don't even 
00:03:28	00:03:37	1	half the ship from and i got into the interview when they started asking me what my favorite songs and like some of them i couldn't remember and i just started bullshit and i'm like i was like oh i'm not really discriminatory 
00:03:37	00:03:43	2	towards any other songs i like them all and it was you should've seen me i was in my prime of 
00:03:43	00:03:45	1	bullshit i was talking to my knees and 
00:03:45	00:04:02	2	<unk> it was so funny and but they but the first thing they asked me to like if you had a bar or what would you name it <unk> yeah i don't know why i guess just because my name and i'm like well you know like some cocktails i i would i wouldn't even slanted against i wanted that i was like i wanted that movie props and they'll 
00:04:02	00:04:05	1	and then it was really funny because like towards the end of the interview there like 
00:04:05	00:04:13	2	well we're <unk> group would you want to join in or something they were kidding around now and i'm like oh hell yeah and like just take out the razor now why don't you i want to uh you know go bald 
00:04:13	00:04:16	1	and they're like what like yeah 
00:04:16	00:04:25	2	and that's the way to do it and they'll just look at me and i'm like i'm just kidding calmed down i so it was so fun 
00:04:25	00:04:33	1	oh dear oh jeez so it was fun it was fun so and i don't know it's just been a fun time 
00:04:33	00:04:36	2	yeah yeah mhm 
00:04:36	00:04:41	1	so what else have you been doing what else have i been doing anything else exciting 
00:04:41	00:04:51	2	not really i ate lunch with mike eat today oh how was that it was okay i don't know [laughter] like he's just called me and he's like oh are you up for lunch so i'm like okay whatever uh-huh 
00:04:51	00:04:53	1	i don't know 
00:04:53	00:04:57	2	the same old thing he's just like yeah california 
00:04:57	00:04:58	1	where's he from 
00:04:58	00:05:11	2	foreign yeah i know but where um los angeles like right in l._a. well in l._a. county somewhere like it's weird they're like it's just this big county and i think it's really just spread out so like you know what i mean i don't know like it's 
00:05:11	00:05:12	1	sort of 
00:05:12	00:05:22	2	different than philadelphia philadelphia spread out in parts of it right but it's not like l._a. like l._a.'s its whole county and there's all these different towns like within it right or something 
00:05:31	00:05:33	1	[laughter] 
00:05:33	00:05:37	2	i found my own little uh california person yeah well 
00:05:40	00:05:43	2	and then i don't know he just like he can never seem to like get his life 
00:05:43	00:05:44	1	<unk> 
00:05:44	00:05:48	2	mhm always <unk> not complaining he doesn't why but he does 
00:05:48	00:05:49	1	son he's like yeah i overslept 
00:05:49	00:06:01	2	again are like oh i have so much to do and i fell asleep in the middle of this and all this stuff and you just want him to just like just like do things instead of like talking about it all the time 
00:06:01	00:06:02	1	you know what i mean yeah 
00:06:08	00:06:10	1	<unk> uh 
00:06:10	00:06:19	2	well screw 'em [laughter] oh jeeze that's really funny 'cause allen's from like placentia it's called 
00:06:19	00:06:23	1	oh i've heard of that you have plus yeah well hang on <unk> 
00:06:23	00:06:31	2	placentia it's an orange county i think i heard of it well catherine both talking about different places out there too well 
00:06:31	00:06:33	1	yeah is that like 
00:06:39	00:06:42	1	[laughter] that's funny 
00:06:42	00:06:45	2	oh my god he's in he's funny though he's cool 
00:06:45	00:06:51	1	that's good he's a cool guy and he threw a good party last night 
00:06:55	00:06:58	1	director came to the and told you to leave 
00:06:58	00:07:09	2	well basically like it wasn't even out of control i mean it was completely under control they weren't too many people there it was like we were dancing and everything and it was fine uh you know it wasn't like packed in or anything like that 
00:07:09	00:07:12	1	it's just i don't know that's fucked up 
00:07:12	00:07:22	2	[noise] apparently mhm [noise] so i don't know but er [laughter] they played american pie i was happy about that [laughter] oh lordy 
00:07:22	00:07:23	1	uh have you 
00:07:23	00:07:28	2	from reading lately i got it like just like a short email from her saying to like 
00:07:28	00:07:30	1	the football game because 
00:07:38	00:07:39	1	watch the game 
00:07:39	00:07:47	2	<unk> really watch it but i saw part of it like towards the end they were winning by a lot so it wasn't like you know had to watch the news or something 
00:07:47	00:07:48	1	right 
00:07:48	00:07:54	2	uh-huh and i'd had my kind of my fill a football for the day we have so many ridiculous cheers that are football 
00:07:54	00:07:56	1	it's sort of way 
00:07:56	00:08:09	2	like like this one's out of control it starts it starts as like hang with fangs oh i can't even remember hang somebody from the sour apple tree and he goes blah blah blah blah and then it ends up something that goes on with all these like random 
00:08:09	00:08:20	1	rented lyrics and it comes to the end it's like it's like hey lady gotten the ice tea no then everyone yells fuck yeah and then they count down the score like suppose a score was set we had seven points would be like one 
00:08:20	00:08:23	2	three four five six seven we 
00:08:23	00:08:26	1	why oh my 
00:08:26	00:08:30	2	if they really ran up the score i can imagine it's just like going on and on forever 
00:08:30	00:08:32	1	oh my god that's 
00:08:32	00:08:37	2	yelling this and then we've got a little quaker running around he's really funny 
00:08:37	00:08:46	1	oh <unk> i'm like dude we had last week sucks like he was so bad like he just didn't have the um i don't know that charisma 
00:08:46	00:08:57	2	yeah but this guy this week he's a he's a sophomore he's our year and he was he was so much better um so i hope they keep him because i couldn't stand the guy that we had last week he was just like so 
00:08:57	00:08:58	1	but um 
00:08:58	00:09:01	2	two weeks ago whenever it was when we saw um 
00:09:05	00:09:10	2	that did i'm sorry yeah i was at home watching that on television 
00:09:10	00:09:13	1	on the t._v. on a totally <unk> 
00:09:13	00:09:21	2	after i recovered my dog 'cause i tell you about all that yeah the holy christ oh it was a big headache that's funny 
00:09:21	00:09:26	1	it's funny i was like oh my lord 
00:09:28	00:09:33	1	when that's where they were there that day oh okay that's saturday 
00:09:33	00:09:35	2	doing down there um mm 
00:09:35	00:09:44	1	for my dad's birthday or something i got 'em those those tickets mhm to to the orioles uh-huh so they went down to kevin yards and they seat overnight 
00:10:26	00:10:27	1	they're collecting televised 
00:10:27	00:10:29	2	seasons and american english 
00:10:29	00:10:32	1	okay so kathleen do you drink water 
00:10:32	00:10:33	2	yeah 
00:10:33	00:10:41	1	[laughter] oh ha ha that's how i see my english 
00:10:41	00:10:43	2	we were on the cutting edge of linguistics 
00:10:43	00:10:46	1	i've told many people that but they don't believe 
00:10:46	00:10:52	2	believe you know they don't [laughter] they want like a sign like <unk> 
00:10:52	00:10:54	1	like a sign a letter from some professor of links 
00:10:54	00:10:59	2	yeah why don't you why don't you send it out and <unk> i'll show you they'll show them that penn is worth that 
00:10:59	00:11:07	1	i'll be like their professor <unk> nobody at notre dame believes that philadelphia is on the cutting edge of linguistic change 
00:11:07	00:11:22	2	yeah i'm just help [laughter] please help us no no it was really funny because i had this <unk> shirt on and i saw alan and the dining hall and it's like what's the pay and i'm like penn university of pennsylvania it's an ivy league school out on the east coast 
