Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:02	1	i almost forgot to get so excited 
00:00:02	00:00:06	2	educational purposes oh my gosh 
00:00:06	00:00:15	1	recording um or making a research um uh an american to an american in another country oh and so i chose to 
00:00:15	00:00:17	2	oh how nice 
00:00:23	00:00:25	2	oh how nice industry you can't 
00:00:25	00:00:27	1	you have to another person 
00:00:27	00:00:30	2	yeah one to one yes yeah but isn't that great 
00:00:30	00:00:33	1	what a wonderful opportunity 
00:00:33	00:00:36	2	so anyway how are you 
00:00:36	00:00:51	1	[noise] i'm fine i really am fine um what about yourself [noise] well i'm i'm things are very different tear let's put it that way you know although we're the same congregation uh there's just things that are very different 
00:00:51	00:00:52	2	you know um 
00:00:52	00:00:54	1	you know it's 
00:00:54	00:01:15	2	it's very much <unk> culture which is very different from french culture mm because i i've i've been taking this class on that station culture and because of change tea and so many times between france and germany [noise] the people here have uh a terrible identity complex 
00:01:15	00:01:16	1	i see 
00:01:16	00:01:27	2	so that even church on sunday um you will have one <unk> you know all the <unk> you know the sun <unk> great guardian in latin 
00:01:27	00:01:28	1	yeah 
00:01:28	00:01:40	2	the second reading is in german and then the priest gives a little humbling german and the other two readings are in french and then you get another family in french 
00:01:40	00:01:40	1	yeah 
00:01:40	00:01:50	2	that's the the first master the day which i would say most of the older people go to but if you just pass on the street and most of the people speak out station to each other 
00:01:50	00:01:52	1	which was that 
00:01:52	00:01:53	2	h. a. l. 
00:01:56	00:01:57	2	oh okay 
00:01:57	00:02:00	1	and um it's from <unk> 
00:02:00	00:02:02	2	oh okay uh-huh 
00:02:02	00:02:05	1	and um and when they they don't have a word 
00:02:22	00:02:27	1	and then i'll say should i see so now you're very hard for you i bet well 
00:02:27	00:02:32	2	it's it's <unk> it's i i understand the sense of what they're saying 
00:02:32	00:02:33	1	you know huh okay 
00:02:33	00:02:39	2	so you know it's it's it's very very different you know it's only in the <unk> 
00:02:46	00:02:59	2	[noise] oh in school is very it's hard it really is hard it it's it's a whole conversion experience to um be you know in another language another culture 
00:02:59	00:03:01	1	mm oh i know 
00:03:01	00:03:09	2	yeah when i when you when i was thinking about christmas and jesus taking the form of a slave i mean i you know it's the flipping to empty and you're 
00:03:09	00:03:11	1	yeah <unk> yes 
00:03:11	00:03:17	2	you have to be willing to give up i mean you you realize there are stages <unk> 
00:03:17	00:03:20	1	and you have to be willing to give up your own 
00:03:20	00:03:32	2	your own way of thinking your own way of you know like just to express yourself and writing you have to turn the sense of the sentence around which you know being a writing teacher also you know this just 
00:03:32	00:03:37	1	grits [laughter] i love you [laughter] 
00:04:01	00:04:04	1	uh-huh 
00:04:04	00:04:06	2	oh boy but there are a lot of 
00:04:06	00:04:11	1	i would say not a lot but a number of older women who are in class there's 
00:04:11	00:04:22	2	people around my age whose husbands are either in stress books for um business or who are functioning areas that the um the council of europe and i just 
00:04:22	00:04:22	1	uh-huh 
00:04:22	00:04:27	2	you know they they come with you know like from finland sweden 
00:04:27	00:04:29	1	all over and 
00:04:29	00:04:41	2	um so that they do are learning um french just just to be able to get along i kind of landed in the middle group but there are what something like three hundred and forty of us 
00:04:41	00:04:41	1	mhm 
00:04:41	00:04:51	2	[noise] and i would say maybe two hundred and sixty are seeking a degree you know uh a diploma that's what they call it yeah uh-huh so it's 
00:04:51	00:04:53	1	it it's it's work 
00:04:53	00:05:02	2	they're also eleven american kids in our class you know i <unk> i mean we talk about kids you know college college so 
00:05:02	00:05:05	1	[laughter] oh yeah 
00:05:05	00:05:18	2	oh really it'd be returning [noise] it depends really on the same <unk> situation if i have to look for a job then um i'm gonna have to return probably early in june 
00:05:18	00:05:24	1	you don't just me i don't know i i mean if there's no high school at saint <unk> 
00:05:24	00:05:36	2	oh okay um which brings me the fans and she said <unk> else is going to call you and then by that time they don't have the decision on the school oh okay she will be able to tell you 
00:05:37	00:05:40	2	yeah okay mhm mhm 
00:05:40	00:05:44	1	you know that further charlie nay is in um arizona 
00:05:44	00:05:46	2	yeah 
00:05:46	00:05:47	1	yes yes 
00:05:47	00:05:49	2	had a good experience 
00:05:49	00:05:51	1	oh yes well he <unk> 
00:05:51	00:05:59	2	you know he spent some time as maybe for he left and and just said he was a set thing it and looking at it as a temp version and 
00:06:07	00:06:10	1	l._a. just didn't please him or work out at all 
00:06:10	00:06:12	2	[noise] right 
00:06:12	00:06:13	1	l._a. lots 
00:06:13	00:06:26	2	no they didn't they didn't have the program was on hold because of finance is out there mm never got there oh after thanksgiving when he called there 
00:06:26	00:06:28	1	[laughter] thanks to the thing no it was early 
00:06:43	00:06:45	1	oh how neat 
00:06:45	00:06:54	2	called him and he's called here several times uh-huh uh-huh i guess she you know uh well i guess we are friends enough too yeah 
00:06:54	00:06:57	1	you know and it's important to be 
00:06:57	00:07:18	2	port of others right and and he needs someone he can talk to about the native american experienced mhm i've been going down to uh <unk> and i've gone into sweat lodges and um yeah <unk> somebody for a vision quest and things like this and so <unk> she's been telling me a lot of their uh experiences and what their practices and stuff like that 
00:07:18	00:07:23	1	uh-huh when sister rosemary was a young sister she was my fourth grade teacher 
00:07:23	00:07:30	2	oh yeah [laughter] and uh she one of those out which rosemary not the one that was it no no no no no 
00:07:30	00:07:34	1	<unk> yeah oh okay all right yeah 
00:07:34	00:07:39	2	uh-huh yeah so anyway he's uh we miss him around here though 
00:07:39	00:07:40	1	oh i'm sure a lot of pain 
00:07:46	00:07:47	2	so yeah right 
00:07:47	00:07:49	1	[noise] mm 
00:07:49	00:08:05	2	yeah i mean um now that are going to nashville this weekend we have a young woman next joining a community and how great and so i provincial is coming up with a sister from germany uh-huh the ceremony and then they're going to drive back with us 
00:08:05	00:08:07	1	uh-huh and uh 
00:08:07	00:08:14	2	well it's been to be a quickie it saturday night lately saturday morning mhm bring it back <unk> sunday night 
00:08:14	00:08:16	1	and they'll spend monday here and then leave on tuesday 
00:08:43	00:08:51	1	that's a that's a nice experience to know that you know she's met some of your sisters and wanting to join from that experience 
00:08:51	00:09:00	2	our primary present so we're not as <unk> and stayed in her community underground they have ah two ten years 
00:09:00	00:09:01	1	yeah she 
00:09:01	00:09:07	2	told me that they just highly respected her and they're very happy she's joining a community 
00:09:07	00:09:08	1	oh that is that like to know 
00:09:18	00:09:26	2	mhm we had um well we had really quite a few deaths over the new year's assigning but uh jim bird 
00:09:26	00:09:30	1	french ladies than from the um <unk> 
00:09:41	00:09:42	1	and uh 
00:09:42	00:09:46	2	they run is her buried before christmas so 
00:09:46	00:09:49	1	um the fight it before christmas oh my golly 
00:09:49	00:10:01	2	friday saturday we had to wake and sunday the funeral yeah that was also christmas eve and so we have a mess mhm and uh so we have a memorial mass tonight at church uh-huh 
00:10:01	00:10:03	1	yeah yeah and 
00:10:14	00:10:27	2	uh-huh yeah uh-huh so uh france has he has a voice and a half dozen does <unk> gracious i am just we were so graceful here's all these non cathy she was catholic she really 
00:10:27	00:10:33	1	and come to a church that often the last two years mhm in fact i thought maybe 
00:10:33	00:10:40	2	going with her husband to a baptist church on the map this people were there for him but said they didn't know her so uh-huh she didn't go 
00:10:40	00:10:41	1	uh-huh 
00:10:41	00:10:46	2	but um i i tell you a little <unk> i have time 
00:10:46	00:10:46	1	okay 
00:10:46	00:10:50	2	fences told me to tell you that <unk> 
00:10:50	00:10:52	1	oh my gosh 
00:10:52	00:10:54	2	okay <unk> karen pardon 
00:10:54	00:10:55	1	uh-huh 
00:10:55	00:10:57	2	and <unk> send jeff 
00:10:57	00:11:02	1	yeah got a five thousand dollars dog shit toyota 
00:11:02	00:11:05	2	holy cow that's wonderful yeah he's in 
00:11:05	00:11:14	1	<unk> uh-huh they gave him that he graduates from k. you and me oh my god that's wonderful 
00:11:14	00:11:28	2	listen to all this that's happening in saint <unk> six ah students that cash awards for their uh in a competition out of relationship democracy oh great and the first place was next 
00:11:28	00:11:30	1	nathan yeah 
00:11:36	00:11:38	1	oh that's great 
00:11:38	00:11:51	2	place was a new student who got five hundred uh-huh and um then for more got two hundred and fifty and they are large smith grades i sleep gamble good jennifer cradle 
00:11:51	00:11:53	1	oh i'm glad for jennifer 
00:11:53	00:11:55	2	yeah 
00:11:55	00:12:05	1	oh oh jennifer is just such a a wallflower i got along let her from her i mean she's not she's not what she she's a kid that you would say has so 
00:12:05	00:12:21	2	till problems she doesn't mix well with other kids uh-huh probably because she's the youngest the all the other kids are grown up and so she she's mostly parents you know you know and and it she doesn't 
00:12:21	00:12:25	1	she doesn't socialize well okay i mean she's probably a little cynical 
00:12:25	00:12:29	2	[laughter] maybe waited a little [laughter] sometimes 
00:12:29	00:12:32	1	so glad she's pushed yourself into some competition 
00:12:32	00:12:35	2	oh that entering the state funds 
00:12:35	00:12:38	1	she's uh layer laser disc player 
00:12:38	00:12:41	2	oh my god a science program uh-huh and uh 
00:12:41	00:12:49	1	uh the <unk> the teachers can develop our can teach distinctive like development of the <unk> in motion 
00:12:51	00:12:53	1	oh wow 
00:12:53	00:13:03	2	she said uh they'll start using second semester and she says it's just wonderful the latest thing out wow yeah i'm sure <unk> loves that yeah 
00:13:03	00:13:12	1	and the basketball uh have eight on their vice city and they won the first place trophy as bowling tournaments 
00:13:12	00:13:17	2	oh my gosh basketball [laughter] yeah it's taken ellis 
00:13:17	00:13:18	1	and and my eyes 
00:13:18	00:13:22	2	yeah yeah yeah yeah yeah they're they're excited 
00:13:22	00:13:24	1	oh my gosh i bet they are 
00:13:35	00:13:36	1	oh good 
