Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:03	1	hello yeah yeah okay 
00:00:03	00:00:13	2	not now you're being recorded for posterity okay one of the boys as a chicago boy <unk> his name is <unk> 
00:00:13	00:00:19	1	yes if any we've <unk> oh he's he's thin yeah should be a <unk> 
00:00:19	00:00:22	2	is uh there's one from toronto into from montreal 
00:00:22	00:00:23	1	uh-huh 
00:00:23	00:00:35	2	mhm i suppose what can i tell you they're all they all night everybody's making you know mhm mhm <unk> no <unk> i'm very upset with him 
00:00:35	00:00:40	1	to be the whole month c. plus <unk> 
00:00:40	00:00:43	2	[noise] oh that's what i did too i think nothing but drums 
00:00:43	00:00:49	1	mhm and the and we bought him these drums and that which is much more money than i expected 
00:00:49	00:00:52	2	mhm i don't have the money that that's it finished 
00:00:52	00:00:59	1	i'm barb from iowa i would give us the money for uh they said i'm just going from here 
00:00:59	00:01:01	2	mhm and 
00:01:19	00:01:23	1	so you try to explain to me i like for that kinda money yeah 
00:01:23	00:01:30	2	mhm is that happens to be an excellent excellent tops mhm but to start shipping is one of those you know get smashed 
00:01:30	00:01:32	1	oh yeah no 
00:01:32	00:01:40	2	well they'll just have to make do with it so you want to take these she even though it's going to waiting to see if it gets shipped in so i spoke to a time i will like evil 
00:01:40	00:01:43	1	mm but it's gonna be shipped but uh 
00:01:43	00:01:45	2	you know is is gonna look into it 
00:01:45	00:01:46	1	but he's not going to ship it out 
00:01:46	00:01:51	2	mhm it's just you know for this kind of money i mean they didn't even <unk> 
00:01:51	00:01:53	1	oh boy 
00:02:07	00:02:12	2	cause every we went to see a second hand sit was the one tools was professional and uh 
00:02:12	00:02:15	1	mm well mhm 
00:02:15	00:02:25	2	we we should've never a farm drove there was so tired and piece of junk and she wants it the two fifty three hundred um mhm look 
00:02:25	00:02:28	1	i just wanna tell you that the 
00:02:28	00:02:28	2	where 
00:02:28	00:02:31	1	leaving at six o'clock that thursday night 
00:02:31	00:02:33	2	tuesday night no too 
00:02:33	00:02:37	1	they're not we're not coming until almost eleven at night and you're going back this 
00:02:37	00:02:52	2	going back thursday right in fact we're probably gonna sweep i think by some so that first night 'cause he's right near the airport and i really don't have anywhere anymore to stay in new york you know if i want to stay in brooklyn and i can stay by my cousin but with four of us coming in 
00:02:52	00:02:58	1	i don't think i'll be here too and if i see mhm i'll have to leave on tuesday but before that 
00:02:58	00:03:01	2	mhm mhm yeah i mean like to have my flight would be 
00:03:01	00:03:02	1	eight um 
00:03:02	00:03:09	2	mhm so you know if i'm staying or they want you to see you but if i'm not a few and maybe just <unk> you know cost another fifty dollars to put my flight off 
00:03:09	00:03:14	1	right yeah they had uh i don't know to go see tell seats in this little tonight or tomorrow 
00:03:14	00:03:34	2	right mhm mhm [noise] also i did you get any literature from a place called california coast university no okay i had picked it up out of the magazine and talk on the ear um on the plane when i was coming back from israel it says it's an off campus degree programs 
00:03:34	00:03:35	1	from mid career adults 
00:03:35	00:03:40	2	mhm it was an eight hundred number um if you 
00:03:40	00:03:42	1	did you did oh dear 
00:03:42	00:03:45	2	no i said to send it to you too real 
00:03:45	00:03:48	1	no i didn't i didn't go when i was 
00:03:48	00:03:57	2	um it says it's a california coast university pioneer in the development of external degree programs has been assisting yeah but it's all these make nice yeah 
00:03:57	00:04:02	1	in the completion of batches masters and bacterial degrees for over twenty years 
00:04:02	00:04:12	2	really bumpy recognize israel can't even get the you know anything decent recognize maybe even the simplest of there's the canadian and he's going to open and 
00:04:12	00:04:13	1	yeah 
00:04:13	00:04:17	2	but uh that's canadian i could even maybe get a scholarship for 
00:04:17	00:04:18	1	yeah 
00:04:18	00:04:20	2	but i doubt if it's a nice israel 
00:04:20	00:04:23	1	um it's not recognized excuses for me to 
00:04:23	00:04:26	2	well look there's an eight hundred number 
00:04:26	00:04:26	1	yeah 
00:04:26	00:04:30	2	um so write it down and call them while you're here 
00:04:30	00:04:33	1	oh i need something 
00:04:51	00:05:02	2	california coast university and maybe they can answer your questions over the phone i don't know but i thought it might be um well what kind of university 
00:05:02	00:05:04	1	right 
00:05:04	00:05:10	2	hi nice to meet certain requirements are not quite sure look at uh the one <unk> thomas edison that there was looking into eligible 
00:05:26	00:05:27	1	new jersey 
00:05:31	00:05:34	2	practical um you know 
00:05:34	00:05:36	1	do we wrote to them and 
00:05:36	00:05:40	2	do it in israel maybe you can come in for a certain amount of time any of the one here but 
00:05:40	00:05:42	1	i'm not going to be shut all mhm 
00:05:42	00:05:51	2	well this person i spoke to it said it was no problem to do it in israel you know for the degree but i don't know call them and you'll see 
00:05:51	00:05:54	1	i think anybody would be there was uh no not today 
00:05:54	00:06:02	2	i'm sure you have to weigh probably till tuesday america's basically close down over the week [laughter] and it's labor day weekend 
00:06:08	00:06:10	1	yeah and forget a store and 
00:06:23	00:06:27	2	i yeah well no she'll give it to five freidman and high we'll go to to you 
00:06:27	00:06:33	1	like the two little two bags for each one i mean one for each one of it's <unk> it's <unk> 
00:06:33	00:06:35	2	oh that's a good one yeah 
00:06:35	00:06:39	1	um i have both you stuff that that if you're going my mother hopefully 
00:06:39	00:06:44	2	i had a <unk> i think better the truth is i have not spoken to her a couple of weeks 
00:06:44	00:06:47	1	so what was the results of the cities 
00:06:47	00:06:52	2	uh <unk> nothing everything came out i <unk> i guess it just took longer food um 
00:06:52	00:06:55	1	that also just stop bleeding and they had expected 
00:06:55	00:07:10	2	all right that's what she looks good one i saw last mhm mm i left in such a you know fast [laughter] they didn't even call any one already nobody knows leaving mhm mhm <unk> 
00:07:10	00:07:15	1	uh-huh um i got siamese too good for him for <unk> 
00:07:15	00:07:19	2	okay he may do you get a return yeah 
00:07:19	00:07:20	1	for 
00:07:20	00:07:25	2	um probably the day after you i'm too when does the issue right after they seven 
00:07:25	00:07:33	1	oh well i don't know what when this <unk> <unk> mostly should've start like usually just go this year 
00:07:33	00:07:36	2	which ones work so 
00:07:36	00:07:39	1	and what does that work out after a couple of days 
00:07:39	00:07:41	2	mhm 
00:07:41	00:07:45	1	no 'cause he may have to go to toronto or to cross the border anyway 
00:07:45	00:07:47	2	mhm 
00:07:47	00:07:47	1	papers 
00:07:47	00:07:54	2	no this is a non refundable so good no that's okay uh-huh long has he has a couple of days 
00:07:54	00:08:00	1	yeah no i made it i think that they have to <unk> you have to get back to work you know divorce get back to work 
00:08:00	00:08:07	2	what did they send you the dollars or not i don't remember where they gonna let you a check for a hundred and twenty dollars 
00:08:07	00:08:09	1	it's a hundred and twenty five 
00:08:09	00:08:15	2	i know so the five dollar give them that's what i had a chick that was you know a hundred and twenty dollars or who to give it to 
00:08:15	00:08:17	1	think of <unk> funny 
00:08:17	00:08:18	2	oh i didn't get it yeah 
00:08:18	00:08:23	1	i've just look in my purse i think i did that mhm okay fine 
00:08:23	00:08:33	2	no uh no problems um estee spoke to show me to this morning yeah and then she said they walked out to her nose to see my <unk> uh-huh 
00:08:33	00:08:34	1	hi what 
00:08:34	00:08:36	2	how come they had nothing to do 
00:08:42	00:08:48	1	yeah so they were by her and then they shipped all the way up to marry him with the double stroller and she wasn't um 
00:08:48	00:08:53	2	and i went to visit me [laughter] [laughter] so when does your bar mitzvah 
00:08:53	00:08:55	1	<unk> 
00:09:04	00:09:14	2	no because you get there by uh you know they take in special buses and <unk> and everything i've been there before it's lovely it's cool it's uh 
00:09:14	00:09:15	1	mhm 
00:09:15	00:09:18	2	everybody else goes there that's the only place i could get for that price 
00:09:18	00:09:19	1	mhm 
00:09:27	00:09:33	1	i mean it's really not nice biting everybody having to pay their own way but uh what can i do 
00:09:33	00:09:38	2	mhm i kept mhm just kinda <unk> 
00:09:38	00:09:40	1	yeah 
00:09:40	00:09:48	2	i just you know it's hard enough for me <unk> i'm the looking when i'm here with them but i don't know i do the day 
00:09:48	00:09:49	1	mhm 
00:09:49	00:09:57	2	yeah one big no no not mhm 
00:09:57	00:10:03	1	yeah she can understand that yeah sure sure yeah sure yeah 
00:10:13	00:10:18	2	mhm what's his he settled in something right but then private tutoring 
00:10:18	00:10:19	1	swatch 
00:10:19	00:10:32	2	right and stuff doesn't it i don't know i don't know how to go but i'm gonna have to correct mhm most don't know how to do these things that must be something yeah 'cause he really wants right 
00:10:32	00:10:39	1	[noise] not i mean the thing is it because he doesn't [noise] you know like <unk> now taking correspondence course 'cause you should have dropped 
00:10:39	00:10:50	2	his high school education in the middle 'cause they didn't have enough voice are interested in not enough money whatever so he had hopefully going to finish your degree with corresponds but he knows english knows how to write and read and and you know 
00:11:01	00:11:02	1	mhm 
00:11:02	00:11:11	2	because he only had the summer you know yeah but he'll pick it up is good in that mhm so i don't know how you go about correspondence you do everything on your own 
00:11:34	00:11:37	1	mhm did you do like that 
00:11:37	00:11:45	2	[noise] is that it doesn't need so much typing a lot of it is yes and no answers now there are some essay questions but the question is if you know 
00:11:45	00:11:50	1	[noise] if he really has no english back when i think it will be very difficult for him to do it 
00:11:50	00:11:59	2	like the geography and the history and literature and um psychology there was some you know different 
00:11:59	00:12:04	1	isn't it i mean <unk> <unk> doesn't need the you know he had two years of credits 
00:12:04	00:12:10	2	teachers had to finish off two more years well i mean he has like four years to do with with 
00:12:10	00:12:12	1	you talking about high school 
00:12:12	00:12:21	2	right right yeah plenty of time you can always do <unk> when it comes to mhm mhm yeah well maybe 
00:12:47	00:12:49	1	right right 
00:12:55	00:13:05	2	sleeping he found those <unk> yeah that he's been enjoying tremendously and i say it's you know like the only days that he can 
00:13:18	00:13:20	2	it's a time i call it was very nice 
00:13:20	00:13:25	1	<unk> yeah i know i'm not that i'm using up my thirty minutes lady 
00:13:25	00:13:27	2	they want you to tell him though because 
00:13:27	00:13:29	1	oh you mean the <unk> 
00:13:29	00:13:30	2	oh that was <unk> 
00:13:30	00:13:35	1	<unk> but he was very happy you know yeah 
00:13:35	00:13:36	2	is if 
00:13:36	00:13:40	1	see me looking at him he would be fun it was fine 
00:13:40	00:13:46	2	you know i could i think a lot of it is put on because i'm here mhm i don't know i don't know 
00:13:46	00:13:51	1	the truth [laughter] right well the tuna for me please stand up right right 
00:14:11	00:14:15	1	and i is it going to attack going <unk> 
00:14:15	00:14:20	2	yeah mhm when it's an inch of is you gotta be there 
00:14:20	00:14:22	1	you have a what oh oh so how often do they have in shifts 
00:14:22	00:14:31	2	boston's like this they have one or two in mhm one out in muncie with families 
00:14:31	00:14:32	1	mhm 
00:14:32	00:14:42	2	and one out like uh with lots of that when they can leave on a thursday evening and they come back uh have you noticed when they're mature mhm sunday afternoon 
00:14:42	00:14:46	1	okay so you know the truth is one of those you could send them to <unk> yeah 
00:14:58	00:15:04	2	right and everybody kept on telling him over shop as as you board at this turns you more than welcome your tightened them to come 
00:15:04	00:15:10	1	it was getting something mhm mhm and uh he can make maybe a little bit of money but he knows 
00:15:10	00:15:25	2	we were looking for drums so them they hurry drums so you can give my kids lesson mhm has to want to but it's ten dollars at least mhm an hour or so it's a little bit of <unk> helped me out a lot right yeah it all adds up right 
00:15:29	00:15:31	1	for socks yeah mhm 
00:15:31	00:15:34	2	you went to the sims you <unk> would you believe in it 
00:15:34	00:15:38	1	<unk> oh my gosh miracle miracle yeah we went to 
00:15:38	00:15:46	2	and he got shirts there last week was drums and i mean we've got some wanted some shirts 
00:15:46	00:15:50	1	mention anything to you i don't know what you didn't tell me 
00:15:50	00:15:56	2	[noise] i don't know he <unk> got a message you want needed some shirts <unk> what kind what size whatever 
00:15:57	00:16:02	2	about one o'clock this time mhm so ask him because 
00:16:02	00:16:05	1	he might need i don't know if he has a rumor who would with four hold on one sec 
