Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:04	2	so i hope to god this works because when my mom tries it it always disconnect 
00:00:04	00:00:06	1	if it disconnects i'm just going to call you back 
00:00:06	00:00:16	2	oh my god i'm so happy to be talking to you how can we talk now or what i don't know let's <unk> fuck are you girl 
00:00:23	00:00:26	1	isn't that a letter from you oh you did yeah 
00:00:26	00:00:51	2	okay i got your letter to enlist in <unk> in case we um when is your vacation um well i got spring break but i don't know like when my when my um possible future sister in law does her runs i've i've tried to put in calls all over the plows she's been like in england and shit like that so my thought was maybe in may or something 
00:00:51	00:00:53	1	god that would be great okay 
00:00:53	00:00:55	2	that would be that would be perfect 
00:00:55	00:00:59	1	when like life [laughter] god 
00:01:03	00:01:05	2	okay listen 
00:01:05	00:01:08	1	i know what your confidential doesn't go to mom and dad 
00:01:08	00:01:20	2	right because i just don't know but there is this school that you can go to and you can get like the certificate that means a hell of a lot in europe right and then i can get a job <unk> okay i'm definitely coming back for at least 
00:01:20	00:01:24	1	month or two you know you better august you better be seeing my ass 
00:01:24	00:01:30	2	girl you know [laughter] i will be shooting might be an so the excitement 
00:01:30	00:01:34	1	and and bring a change of clothes that huh [laughter] 
00:01:34	00:01:35	2	mhm 
00:01:35	00:01:37	1	and so um i don't know 
00:01:44	00:01:59	2	well oh so you're you're going to turn twenty five this year right right okay cool cool cool well another thing you know when when you get done fucking around over there you know they think about you know what you want to do afterwards and you know if you get 
00:01:59	00:02:02	1	i know how the hell to tell me how your life is there it's 
00:02:09	00:02:17	1	yeah i am i i'm still needing to you know makes a judge <unk> adjustments and 
00:02:17	00:02:33	2	like that but it's it's really god i'm just loving it really i mean well i had to be done with the l._a. are you completely finished with that i'm completely finished with it and there's a part of me that is really glad to be done and there's a part of me that goes you know he knew what 
00:02:33	00:02:34	1	who expected there 
00:02:42	00:02:45	1	no shit argue almost two 
00:02:45	00:02:48	2	i mean sometimes when you don't have enough to do your like fucked up 
00:02:48	00:02:54	1	i have enough to do i mean i've got shit loads of studies but my girlfriend like like i 
00:02:54	00:03:07	2	[laughter] i'm going to knock um no no what am i doing this weekend [laughter] wing to a controversy swing on this weekend in lexington you didn't know how excited that gets me 
00:03:07	00:03:08	1	[laughter] 
00:03:08	00:03:12	2	and then i'm going down to the knoxville <unk> 
00:03:12	00:03:15	1	oh god damn it oh my gosh you do not understand 
00:03:15	00:03:33	2	smell is when it all started for me really that was my very first dance really it is the best of the year well all the years you've got to go to that i i'm definitely will <unk> we've already planted i'm going to drive over to <unk> pick up darlene and sherry and we're going to like hang out all weekend 
00:03:33	00:03:35	1	god i am so jealous 
00:03:35	00:03:37	2	oh i you know oh my 
00:03:47	00:03:49	1	you know 
00:03:49	00:03:56	2	remember what it was to dance with you i mean it just it's so comforting to remember that 
00:03:56	00:04:02	1	you know you know that that i send you the pirate picture yes i finally got that <unk> did you okay i i was in 
00:04:02	00:04:08	2	monday night so darling was calling right so i went down there to incur and these two of them 
00:04:08	00:04:14	1	came up to me they said oh yeah we've we've <unk> you know i said something like oh what's your name they said oh you know like they knew me and stuff 
00:04:14	00:04:20	2	i'm like <unk> where did we i mean where did i and she said you were the pirate 
00:04:20	00:04:24	1	i'm like [laughter] how did she said well we were there 
00:04:31	00:04:35	1	so friends hey how are you doing how how's the room situation 
00:04:52	00:05:11	2	like a mother hen in a way because she [laughter] she um grew up on a farm and didn't really have any social skills until you know for eighteen eighteen years wow she was home schooled and all that shit but somehow it's a little bit different experience with her but it's interesting and the other three are spanish 
00:05:11	00:05:14	1	so yeah they've been any 
00:05:14	00:05:27	2	seen or anything girlfriend let me tell you i do not do a god damn thing in that area they have the best music here they have the same kind of music is a hundred has music but nobody <unk> dances real 
00:05:27	00:05:29	1	i've got to keep coming to you oh thank god 
00:05:29	00:05:41	2	the box is not finished yet um uh she was over and and [laughter] she sold the twist <unk> hot girl i need so i'm set in uh 
00:05:41	00:05:52	1	so anyway she she grabs it would you didn't just open those because i had another back there were already open right she goes yeah i did it i said oh no so i've got to go out and get some more 
00:05:52	00:06:04	2	and don't even worry about it my god maybe they'll come and they're coming out during um when you come in may and they're coming out you in the box that there's a little box if there's anything else that you want you let me know now 'cause you got a little box come it's not being 
00:06:04	00:06:05	1	their backs 
00:06:05	00:06:08	2	good don't make a big 'cause it hurt ya 
00:06:08	00:06:09	1	[laughter] 
00:06:09	00:06:21	2	[laughter] tell me what's going on with all that seems to an animal that oh well you know and and i we had the most interesting interaction god it was so 
00:06:21	00:06:23	1	oh okay so you know 
00:06:23	00:06:29	2	like like when we broke up she already kind of was interested in this other guy right right <unk> right okay so 
00:06:37	00:06:38	1	oh jesus 
00:06:38	00:06:46	2	and it's no smoking it's totally vegetarian it's really hip grey larson plays their budge and go there no no no no no it's it's this 
00:06:46	00:06:47	1	uh-huh 
00:06:47	00:07:01	2	hi i'm david in i went there right now huh and we see toby who's toby is just a sweetheart i love him right so toby's there and he comes in and we invite him to sit with us and so he sits with us for a while and then he leaves and he comes back and all of a sudden 
00:07:01	00:07:05	1	and in her new fling show up brian my god 
00:07:05	00:07:26	2	okay okay so [laughter] so she about drops her job because they had just had a conversation where you know toby says he's cool with her seeing you know brian because he likes brian but that seen them together is very hard for them so here he they come in together and they just had this conversation like the day before 
00:07:26	00:07:27	1	okay 
00:07:27	00:07:34	2	mm so anyway so anyway toby goes off to greet brian wild and comes over to 
00:07:34	00:07:35	1	oh gosh 
