Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:11	2	already gotten your <unk> your p._i._n. and stuff like that uh from time to time you'll get a call well you noticed that you've got a message from the switchboard saying if you're ready to receive a call i guess or things like 
00:00:11	00:00:12	1	uh-huh 
00:00:12	00:00:20	2	actually never gotten picked up the phone and pick that up because i'm doing this from home and usually it's another member of the family that gets it and then they get it 
00:00:20	00:00:24	1	<unk> i think after uh two or three or something like that 
00:00:24	00:00:24	2	if you're 
00:00:24	00:00:26	1	[noise] uh 
00:00:26	00:00:35	2	forty five seconds away or something like that basically though after figuring out a little bit on the topic we i usually the the way it works is the color 
00:00:35	00:00:35	1	uh 
00:00:35	00:00:46	2	it's the one key and we record for about all it goes for about four minutes or so and then we get a recorded voice saying uh we're out of recording capability please finish up your conversation 
00:00:46	00:00:49	1	oh i see okay well 
00:00:49	00:01:03	2	um yeah oh you do you do much camping oh yeah i've got lots and i assume that you do some so everyone do okay good well let's go ahead i'll skip the recording started and then we can go from there probably yeah you sound good to you 
00:01:03	00:01:07	1	sure we can talk about i don't know uh uh equipment and places and 
00:01:07	00:01:10	2	um i don't know what all sounds good 
00:01:10	00:01:16	1	what i'll do is um hang on a second here okay uh well i'd like to do 
00:01:16	00:01:28	2	uh-huh my wife has somewhat better memory than i do and if i can get hurt too um just jot down some reminders for me as we are talking that'll um helped me that are all do that 
00:01:28	00:01:31	1	just all things were camping 
00:01:31	00:01:37	2	[laughter] you know places we've been and uh other neat things like talking about the yeah okay 
00:01:43	00:01:51	2	say again we can probably use up five minutes talking about things in a blink of an eye it'll go much faster than you think okay [laughter] okay 
00:01:51	00:01:53	1	okay here we go okay 
00:01:53	00:02:01	2	[noise] well we're <unk> we're talking about camping uh boy that's one of my favorite things in my life 
00:02:01	00:02:09	1	well it takes place with me with respect to competition with other things i'm one of those people that uh you know he who dies with the most toys wins 
00:02:09	00:02:10	2	yeah so 
00:02:10	00:02:12	1	we have a fair number of toys 
00:02:12	00:02:13	2	right 
00:02:32	00:02:35	1	in aspen and ah we 
00:02:35	00:02:39	2	back packed over the mountains took us uh three days or so 
00:02:39	00:02:42	1	and uh got into aspen and <unk> and 
00:02:42	00:02:45	2	rent a day old 
00:02:45	00:02:50	1	tandem bike and rode around aspen on the bike and uh when 
00:02:53	00:02:55	1	put off or 
00:02:55	00:03:14	2	camping clothes back on and uh male dogs <unk> cities back home and climb back over the mountains oh sounds great yeah i i've never had a chance to backpack around aspen although i did do some ah packing into the lost valley wilderness area which is a hundred miles or so south of 
00:03:18	00:03:20	1	um where he's lost valley 
00:03:20	00:03:25	2	whole uh centrally west uh boulder are not boulder ah fort collins 
00:03:25	00:03:27	1	fort collins oh no wait a minute 
00:03:37	00:03:40	1	driving and backpacking in the united states for our honeymoon 
00:03:43	00:03:44	1	sounds good 
00:03:44	00:03:58	2	unfortunately my backpacking experience has not been as good recently <unk> mainly because uh the type of camping i'd been doing has been with the boy scouts and boy scout backpacking as a far cry [laughter] 
00:03:58	00:04:01	1	yes i'm sure you know middle with all the boy scouts [laughter] yeah 
00:04:01	00:04:18	2	actually last summer i had a chance to just take ah ah one group of six and one group of seven out on a single overnight and it turned out to be uh just beautiful weather and nobody had any real trouble though the worst trouble that we had was [noise] one boy 
00:04:18	00:04:21	1	we got about ah we walked about five miles or so and easy 
00:04:21	00:04:29	2	trail [noise] about halfway there we stopped for a a break and i told every everybody to bring to campaigns just in 
00:04:29	00:04:31	1	sure because water was not 
00:04:31	00:04:34	2	quite <unk> this is in northern idaho 
00:04:34	00:04:36	1	[noise] it was time for a break in ah 
00:04:36	00:04:45	2	uh the one fellow of said oh boy am i thursday and he said well why don't you have to wonder why didn't bring any water i just brought the campaigns 
00:04:45	00:04:46	1	no [laughter] 
00:04:46	00:04:56	2	speaking of weather do you ah carry a altimeter slash barometer no i haven't gotten that sophisticated on it sounds like you've done some things like that 
00:04:56	00:04:57	1	i have a as a matter of fact one of the 
