Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:02	1	okay you still there 
00:00:02	00:00:05	2	yeah sure you hear all that 
00:00:06	00:00:09	1	yes [laughter] okay [laughter] 
00:00:09	00:00:17	2	so they say in the letter that i got that uh your name will not be published 
00:00:17	00:00:19	1	but maybe some day 
00:00:25	00:00:26	1	so that you 
00:00:26	00:00:27	2	right 
00:00:28	00:00:29	1	okay right that's true 
00:00:29	00:00:35	2	[laughter] okay so i tried to call you last night where were you 
00:00:36	00:00:38	1	last night i was at a bonfire 
00:00:38	00:00:41	2	oh poor guy fault 
00:00:41	00:00:42	1	for what 
00:00:54	00:00:56	1	what they put together 
00:00:56	00:00:58	2	folks and halloween 
00:00:58	00:00:59	1	oh and the <unk> 
00:00:59	00:01:01	2	humongous 
00:01:01	00:01:02	1	uh huh 
00:01:02	00:01:03	2	fire 
00:01:03	00:01:04	1	ooh 
00:01:04	00:01:16	2	really huge like it was about three feet high at three feet three stories high [noise] and in fact the wind was blowing and so we started another fire outside the gate 
00:01:16	00:01:19	2	[noise] which we had to go put out 
00:01:19	00:01:20	1	uh but 
00:01:20	00:01:23	2	<unk> huge fire it was 
00:01:24	00:01:25	1	oh 
00:01:27	00:01:29	1	for a guy fall 
00:01:29	00:01:30	2	who is he 
00:01:34	00:01:36	1	oh with a real 
00:01:36	00:01:37	1	rascal 
00:01:41	00:01:43	2	this is like burning it's a steak kind of thing 
00:01:43	00:01:52	2	well no actually what they did i think was to tie him up and and dry gets body through the streets of london until he was 
00:01:52	00:01:53	1	quite messed up 
00:01:54	00:01:55	1	oh but why 
00:01:56	00:02:04	2	well just to celebrate his his death [laughter] okay did the whole family go 
00:02:06	00:02:09	1	i as easily to another friend's house and 
00:02:09	00:02:12	2	had a party there for halloween 
00:02:12	00:02:13	1	and 
00:02:17	00:02:18	1	oh he demands 
00:02:18	00:02:19	2	the food 
00:02:19	00:02:20	1	mhm mhm 
00:02:20	00:02:29	2	and they didn't know i let it rained for quite a while [noise] did he tell you that i called one day last week and let it rain i mean that i talk to them and you were at home 
00:02:30	00:02:32	2	right i said i would call you 
00:02:32	00:02:34	1	in an hour or so 
00:02:34	00:02:36	2	[noise] and then like and then 
00:02:37	00:02:45	2	uh pin number because i'd press one at too early did this incorrectly my p._i._n. number wasn't any good 
