Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:01	1	okay hi 
00:00:01	00:00:07	2	yes it was this what is it includes before it's um there's this 
00:00:07	00:00:08	1	uh it's 
00:00:08	00:00:17	2	a linguistic research thing in the university of pennsylvania and what they're doing is they're collecting phone calls between native speakers of 
00:00:17	00:00:22	1	american english native speakers of german native speakers of all these different languages like 
00:00:22	00:00:25	2	and they're telephone conversation 
00:00:25	00:00:30	1	and i think what they're going to do as a couple of different things i think they're gonna [noise] they're going to analyze that 
00:00:33	00:00:35	1	say like oh 
00:00:47	00:00:49	1	that kind of thing and and i just just 
00:00:56	00:00:58	1	man 
00:00:58	00:01:04	2	i know how are you um okay alright i'm a little bit depressed but oh are you home sick 
00:01:09	00:01:17	2	um i think there is having a a slight effect on my state of mind i've sublet it for three years and this this <unk> yeah 
00:01:17	00:01:20	1	what what happened to your landlady said 
00:01:32	00:01:40	2	she gave me actually not as not a hundred and twenty days <unk> i got it um she um [noise] what do you call it um 
00:01:40	00:01:41	1	well she 
00:01:41	00:01:55	2	first class smell whatever you call it um register whatever yeah and it was never it was like two weeks ago and i'm supposed to have like a hundred and twenty days and i only have sixty days and that's not really all there 
00:01:58	00:02:13	2	there was uh i mean 'cause i've always had trouble with my landlord so i've never i mean so i've always been sort of aware that whenever i've laughed at that there's that that anxiety and you probably wouldn't you left [noise] first of all you didn't know you were going to stay there yeah you know it's like it's all sort of like 
00:02:13	00:02:15	1	i can understand 
00:02:15	00:02:20	2	that i i can understand because that makes you feel like you're making a choice yeah 
00:02:20	00:02:27	1	cut and everything and i mean i i don't know if it's worth <unk> i mean i'm like okay maybe i'll then i'll never be able to go back 
00:02:27	00:02:33	2	<unk> but that's not true yeah you wouldn't ever be able to go back because you know that you know 
00:02:33	00:02:35	1	and other there's other possibility 
00:02:37	00:02:41	1	another place to live i mean people are still finding like you know 
00:02:41	00:02:50	2	i know people that are still finding like lost in brooklyn when we were that are like cheaper that would be the kind of thing that you might want to change your living situation yeah 
00:02:50	00:02:55	1	yeah it's just let him go problems i mean i've had it for so long you know 
00:02:55	00:03:08	2	but it's yeah i don't think it's that you know it's worth you know we prefer um same thinking to myself off ever move back to <unk> you know the new york i don't want to live in brooklyn [laughter] oh [laughter] you know this 
00:03:08	00:03:11	1	thought thing but otherwise um you know okay i just 
00:03:11	00:03:18	2	i think i need some sort of [noise] change or something i need a <unk> you know either i'm bored 
00:03:23	00:03:24	2	mhm 
00:03:24	00:03:28	1	i need to have some you know physical change or visual chain 
00:03:28	00:03:30	2	because it's 
00:03:30	00:03:32	1	you know i need to have just been working and 
00:03:32	00:03:35	2	are you still doing like a set painting to me yeah 
00:03:35	00:03:41	1	ah it's been great but i i didn't get it i thought i'd have more work this month and i did and so i don't 
00:03:41	00:03:53	2	have as much as i thought i would have 'cause i really want to buy a laptop and um i need it really badly and it's like ridiculous now i mean i'm doing all this writing and i go you know different people 
00:03:53	00:03:57	1	<unk> and <unk> yeah it would be uh 
00:03:57	00:04:05	2	i mean it's a luxury definitely but it's i definitely could well it's a tool it's yeah it's a great so yeah um and how are you 
00:04:05	00:04:11	1	yeah they caught up on you for it so [laughter] and what's going on with renee 
00:04:11	00:04:26	2	it's great i mean he's good he's um he's coming with me also and he's coming coming on his thirtieth in august for how long three weeks i was staying with family and stuff like that are you going to be in new york we're not no i <unk> i won't be in new york until 
00:04:26	00:04:28	1	you said where we 
00:04:28	00:04:33	2	um no i you know i won't be oh as i said no this is how do we but i'm going to 
00:04:33	00:04:37	1	about that [laughter] 
00:04:37	00:04:48	2	um i like to new york until october um and uh so that's yeah how's the gig out there well okay it's <unk> it's mixed 
00:04:48	00:04:50	1	no and yeah and 
00:04:50	00:05:03	2	oh it's good it's bad it's it's weird it's it's definitely like [noise] first of all um [noise] like i came i've been out here for about six weeks now it's taking me a while to settle in it's definitely 
00:05:03	00:05:07	1	[laughter] oh man it's horrible it's so 
00:05:07	00:05:10	2	<unk> i mean i hear weather reports for there i'm like oh gee 
00:05:10	00:05:18	1	i know and i wake up in the morning and it's overcast and the sun doesn't shine the thing is in new york city it might be hot but at least like the sun is shining 
