Start Time (Hour:Min:Secs)	End Time (Hour:Min:Secs)	Speaker ID	Transcribed Text
00:00:00	00:00:10	2	okay okay how are you dear oh i'm pretty good uh uh the last three days in a row was going to the british library 
00:00:10	00:00:11	1	uh-huh so you're getting a lot of work done it 
00:00:11	00:00:18	2	yeah yeah uh-huh very you know you're never sent me the um a letter to emily 
00:00:25	00:00:27	2	okay 
00:00:34	00:00:35	1	and it's b. r. a. 
00:00:35	00:00:44	2	in <unk> are you in [noise] twenty five east eighty six eighty sixth street 
00:00:44	00:00:45	1	so she's just off 
00:00:45	00:00:47	2	yeah 
00:00:47	00:00:48	1	number thirteen 
00:00:48	00:00:49	2	uh huh 
00:00:49	00:00:51	1	new york new york 
00:00:51	00:00:53	2	okay do you have a zip 
00:00:53	00:00:55	1	oh to a 
00:00:55	00:00:56	2	okay 
00:00:56	00:01:03	1	okay that's fine we mailed out all the wedding invitations today with just a few hangers on 
00:01:03	00:01:05	2	okay uh 
00:01:05	00:01:06	1	and so 
00:01:06	00:01:09	2	if your friends did you invite 
00:01:09	00:01:11	1	oh we were going to go over the list with yeah 
00:01:11	00:01:12	2	oh okay 
00:01:12	00:01:14	1	so we could just read it i could read it to you now 
00:01:14	00:01:15	2	okay 
00:01:15	00:01:24	1	hi gail and homer uh-huh passion andrew uh-huh danny and and kind of an edge catherine drawing margie 
00:01:24	00:01:34	2	sharon in gym drawn where olsten mardi nana built cohen louise elliott and their children billon melinda and their children your grandparents 
00:01:34	00:01:35	1	[noise] 
00:01:35	00:01:50	2	hum origins german carver roberto in bill seeming in julia tracey <unk> gassed cage where risky jason robes that jim <unk> 
00:01:50	00:01:56	1	did you write and guess what i i'm just telling it is that coming with somebody would ever names you gave us 
00:01:56	00:01:58	2	okay <unk> okay 
00:01:58	00:01:59	1	spencer and gas 
00:01:59	00:02:00	2	mhm 
00:02:00	00:02:09	1	uh just a sarah tori mhm uh steven catherine lures ego and cast daniel richer charlie gross 
00:02:27	00:02:29	2	sam bows and 
00:02:37	00:02:39	1	and what did <unk> 
00:02:45	00:02:52	2	and then our friends of old <unk> oh that's nice and our friends of all the 
00:02:52	00:02:53	1	floors 
00:02:53	00:02:55	2	oh okay 
00:02:55	00:03:00	1	where they live in new york they have two daughters one of them went to city college 
00:03:00	00:03:09	2	oh okay yeah oh yeah yeah they're nice okay what about um rosa oh i'll have to 
00:03:09	00:03:13	1	'cause mom said she wanted to learn about rosa and i'd love her to invite rosa 
00:03:13	00:03:20	2	okay well i'll ask her okay and then um we need to get an address so your friend valerie 
00:03:20	00:03:23	1	[noise] i i've tried to get one i 
00:03:23	00:03:28	2	you'll have to i'll try and do it but okay or she was living here actually 
00:03:28	00:03:29	1	london or watching it 
00:03:29	00:03:37	2	yeah so i'll have to um maybe i'll just call up information here and see i don't think she's still here though i think she's in philadelphia but i'll find out 
00:03:39	00:03:41	2	yes he did oh right mhm 
00:03:41	00:03:46	1	and guess who called here last night looking for your address 
00:03:46	00:03:49	2	[noise] who adam hold there [laughter] 
00:03:49	00:03:50	1	oh i'm home 
00:03:50	00:03:52	2	[laughter] 
00:03:52	00:03:53	1	wow 
00:03:53	00:03:57	2	mommy and i was still seated with his mother i'm sure this is why 
00:04:07	00:04:15	2	oh okay it's a nice guy i know uh you know that i live all the way here well well he does know huh 
00:04:15	00:04:18	1	[laughter] 
00:04:18	00:04:25	2	oh that is funny [laughter] oh okay and um there are other things i need to tell you i was talking to 
00:04:25	00:04:29	1	sure uh-huh and he needs to know 
00:04:29	00:04:34	2	<unk> whether there'll be more than one set up or just one set up 
00:04:34	00:04:39	1	you know the set up would be you know everybody being photographed in the same place 
00:04:39	00:04:41	2	yeah i know yeah just one one 
00:04:41	00:04:42	1	okay 
00:04:42	00:04:49	2	[noise] and then he needs to tell him i want black solving huh i want black velvet <unk> that's that's a really 
00:04:49	00:04:51	1	mhm 
00:04:51	00:04:54	2	okay okay 
00:04:54	00:05:01	1	and then uh he needs to know how many different shots you anticipate 
00:05:01	00:05:13	2	yeah i have to think about that okay okay i told him how many rolls i wanted <unk> um did he i told them i wanna tend to 
00:05:13	00:05:14	1	okay 
00:05:14	00:05:27	2	okay but i think it might actually have to pay more than ten mhm well i mean obviously you know the expenses go up the more he has to shoot you know what i mean 
00:05:27	00:05:29	1	yeah yeah 
00:05:47	00:05:48	2	yes 
00:05:48	00:05:50	1	yes okay 
00:05:50	00:06:01	2	and if it's not going to cost too much i'd like to buy one of the roles which ever role is the nicest one i'd like to buy that wrong 
00:06:04	00:06:14	1	oh okay so you'll have to think about how many different shots there would be like people set up 
00:06:14	00:06:18	2	mhm yeah okay 
00:06:18	00:06:18	1	mhm 
00:06:18	00:06:24	2	and then do you actually want any photograph taken during the ceremony itself 
00:06:29	00:06:30	1	okay 
00:06:42	00:06:43	1	mhm 
00:06:43	00:06:52	2	um so i think that's better actually if you if you know this way he could just take all the pictures he needs to take actually before the ceremony itself 
00:06:52	00:06:53	1	mhm 
00:06:53	00:07:03	2	[noise] and what i would like to do which you know we've heard about people doing elsewhere for the color ones during the male is you know put some of those disposable cameras on some cable you know 
00:07:03	00:07:05	1	mhm 
00:07:05	00:07:08	2	'cause then i'll i'll i'll be sure to get pictures of my friends and stuff 
00:07:08	00:07:09	1	mhm 
00:07:09	00:07:11	2	yeah that's good 
00:07:11	00:07:13	1	what do you think of that so that's fun 
00:07:13	00:07:19	2	yeah but i think that's valid mhm okay well i told them i would get back to him how many roasted you tell them 
00:07:19	00:07:23	1	i told him ten two and a quarter but it's going to i think it's going to have to be more than that 
00:07:26	00:07:28	1	mhm 
00:07:28	00:07:36	2	yeah [noise] okay well anyway what you do have to think about is the number of sort of people post 
00:07:36	00:07:40	1	mhm yeah oh i do 
00:07:40	00:07:47	2	mhm because i mean you know <unk> he has to do a lot of <unk> enough time in order to accomplish 
00:07:47	00:07:48	1	for all of that mhm 
00:07:48	00:08:03	2	it's not as if and i mean i know what it's like at drexel you know when we had bunches of people getting their pictures taken mhm uh it takes a while to get them appropriately set up you know you have to take several shots of each group being and all of that can take a considerable amount of time 
00:08:03	00:08:05	1	yeah 
00:08:05	00:08:10	2	yeah oh um oh i'll think about all that 
00:08:14	00:08:22	1	<unk> yeah okay well you know anytime you've you can probably let them know that when you come back here you think so i would think so 
00:08:22	00:08:30	2	i can call him and ask him uh that i could but i think you can probably let them know pretty close to the time itself okay but anyway we'll find out about it 
00:08:30	00:08:31	1	[laughter] 
00:08:31	00:08:39	2	i um you know the invitations have gone out along the middle of the information on travel in philadelphia i sent a map mhm 
00:08:39	00:08:40	1	book and see how to get to the <unk> 
00:08:40	00:08:42	2	oh that's nice 
00:08:42	00:08:43	1	for all the people out from it 
00:08:43	00:08:45	2	uh-huh 
00:08:45	00:08:49	1	also sent them information on hotels turn on the barclay 
00:08:49	00:08:53	2	yeah i'm sure it's actually the best deal because they'll give me the best deal 
00:08:53	00:08:57	1	oh really wait hold on let me get a pen to write this 
00:08:57	00:09:03	2	uh-huh okay 
00:09:03	00:09:05	1	i mean the barclay which is right across the street 
00:09:05	00:09:07	2	well isn't it it's right next door 
00:09:07	00:09:08	1	yeah right that directly across 
00:09:08	00:09:10	2	okay 
00:09:10	00:09:13	1	um is um i think it's ninety nine dollars 
00:09:13	00:09:16	2	[noise] for a double in eighty nine dollars per se 
00:09:16	00:09:21	1	is that what it is alex yeah it's eighty nine for single and ninety nine for it 
00:09:21	00:09:23	2	okay did you check on triples or no 
00:09:23	00:09:25	1	uh no i didn't but i can do that easily 
00:09:25	00:09:30	2	oh okay oh i know that that's a deal that's not 
